ApsimVersion = 7.9 r4044
Title = CC_270_oat12
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        140.007        140.007          0.000      18443.568       1549.777            129        134.000        199.000        248.000        288.000        278.000          3.738        626.174           266.552        206.481        108.445            1.973               1.000          1.743       1497.195           2.000        919.839         37.196         80.352          270.0          128.7           86.5        118.401           86.1         32.388       1208.992          113.5          102.8          54.793         54.793       7484.676          2.568          2.011          1.449          0.731          0.492          0.416           2661.358           0.281             846.4              7.6           0.00       9641.027         91.447         42.171         2752.1         4956.4       1845.649          0.100          1.070          0.525
     31/12/2002           2002        188.119        188.119          0.000      20220.924       1527.886            123        128.000        192.000        245.000        281.000        280.000          4.008        630.741           297.804        233.489        143.795            1.982               1.000          1.769       1397.251           3.000        957.482         56.035         13.209          270.0          127.5           93.8        129.433          100.5         28.897       1283.182          114.0           80.5          17.458         17.458      10056.679          2.583          2.005          1.448          0.732          0.493          0.509           3406.118           0.295            1271.6             11.4           0.00       9169.003         84.718         43.292         3097.3         5062.0       1878.757          0.093          1.070          0.616
     31/12/2003           2003        194.797        194.797          0.000      21579.996       1264.560            119        126.000        198.000        253.000        294.000        273.000          4.003        644.487           308.832        252.110        153.653            1.967               1.000          1.756       1287.917          19.000        931.365         43.204         92.559          270.0          111.5           76.3        139.199          107.8         31.342       1194.395           67.7          107.1          36.619         36.619      10413.668          2.604          2.001          1.447          0.732          0.493          0.491           3476.481           0.300            1311.3             11.6           0.00       9631.977         90.786         42.438         3270.2         5089.7       2131.845          0.099          1.070          0.609
     31/12/2004           2004        223.857        223.857          0.000      22956.752       1500.466            118        125.000        198.000        263.000        286.000        276.000          4.026        560.950           268.757        240.695        158.515            1.994               1.000          1.838       1229.943          13.000        893.906         43.712        196.170          270.0          100.6           54.1        119.330           92.3         26.907       1090.222           30.1          119.6          55.753         55.753      11967.212          2.641          1.998          1.447          0.732          0.493          0.529           3612.121           0.331            1698.4             15.0           0.00       9795.103         76.208         51.413         3785.7         5257.6       2227.188          0.097          1.069          0.659
     31/12/2005           2005        217.474        217.474          0.000      20884.908       1511.536            125        129.000        196.000        250.000        290.000        280.000          4.117        603.509           302.207        237.304        155.964            1.991               1.000          1.748       1310.677           7.000        938.641         75.013        144.364          270.0          133.3           92.1         84.090           67.6         16.559       1146.694           66.0           17.9           1.541          1.541      11625.978          2.659          1.993          1.447          0.733          0.493          0.565           3834.145           0.303            1701.6             12.7           0.00       7855.712         74.323         42.279         3816.8         5713.0       2075.330          0.099          1.071          0.657
     31/12/2006           2006        189.625        189.625          0.000      18154.295       1555.322            129        136.000        198.000        250.000        292.000        284.000          3.615        602.347           255.506        202.084        130.732            1.969               1.000          1.743       1632.209           0.000        929.906          4.771          7.420          270.0          152.7          119.0        131.937           85.7         46.520       1285.607          169.3           61.0          16.780         16.780      10137.199          2.665          1.986          1.446          0.733          0.493          0.571           3601.261           0.281             914.9              8.0           0.00       6571.906         64.126         40.994         3338.4         5748.6       1892.021          0.104          1.071          0.647
     31/12/2007           2007        201.160        201.160          0.000      20074.891       1562.469            133        138.000        199.000        251.000        284.000        296.000          3.894        684.681           287.815        222.390        140.480            1.962               1.000          1.775       1490.832           0.000        969.222         64.697        219.376          270.0          158.9          123.1        237.634          160.4         77.054       1062.481          160.6          216.0         101.316        101.316      10753.824          2.666          1.981          1.445          0.733          0.493          0.546           3739.306           0.288             642.7              5.7           0.00       8101.406         75.811         42.745         2993.3         5566.7       2260.474          0.113          1.069          0.632
     31/12/2008           2008        202.204        202.204          0.000      20102.531       1279.201            135        140.000        206.000        271.000        308.000        295.000          3.776        625.001           262.633        226.915        145.019            1.994               1.000          1.775       1066.167          21.000        879.557        163.248        330.882          270.3          102.8           75.9        200.200          149.8         50.302        944.633           70.1          123.0          35.608         35.608      10809.631          2.679          1.977          1.445          0.733          0.494          0.547           3122.824           0.346            1084.8              9.5           0.00       7926.195         75.063         42.238         3099.6         5334.9       1804.661          0.090          1.071          0.639
     31/12/2009           2009        219.309        219.309          0.000      20896.916       1517.000            125        131.000        199.000        262.000        286.000        282.000          3.747        555.804           248.426        232.910        152.480            1.993               1.000          1.842       1332.908           3.000        864.108         17.560        273.539          270.1          107.9           69.9        121.643           87.2         34.481       1006.323           69.5           36.4           0.605          0.605      11724.039          2.705          1.973          1.444          0.733          0.494          0.570           3660.694           0.320            1467.6             12.9           0.00       7831.430         73.724         42.491         3491.3         5389.4       1951.033          0.093          1.069          0.655
     31/12/2010           2010        185.762        185.762          0.000      18308.354        917.946            119        125.000        191.000        240.000        280.000        301.000          3.533        581.993           247.167        209.088        137.154            1.984               1.000          1.742        766.849          42.000        939.280        199.960        470.434          270.0          121.6           82.4        170.135          124.8         45.356        796.720           64.6           34.8           0.674          0.674       9930.668          2.721          1.970          1.444          0.734          0.494          0.558           3604.042           0.276            1212.6             10.6           0.00       7392.939         67.011         44.130         3314.7         5636.7       1739.271          0.095          1.070          0.656
     31/12/2011           2011        165.826        165.826          0.000      18419.201       1504.220            131        138.000        202.000        256.000        293.000        293.000          3.754        539.278           209.722        208.447        125.066            1.994               1.000          1.757       1408.207           0.000        870.690          7.664         79.830          270.0          141.0          112.1        117.672           92.8         24.983       1210.489          120.6           29.4           1.101          1.101       8864.928          2.725          1.965          1.443          0.733          0.494          0.493           2906.357           0.305            1369.3             11.8           0.00       8556.662         78.392         43.661         3028.3         5726.4       1725.056          0.094          1.070          0.600
     31/12/2012           2012        179.295        179.295          0.000      18164.781       1533.362            131        136.000        190.000        239.000        278.000        279.000          3.572        721.011           313.262        211.145        133.419            1.819               1.000          1.740       1771.001           0.000       1053.779         10.521        -71.345          270.0          167.5          112.6        126.793           95.2         31.658       1366.213          200.2          131.3           2.549          2.549       9584.941          2.744          1.957          1.441          0.733          0.494          0.538           3547.768           0.270             398.1              3.5           0.00       7634.674         73.000         41.834         3157.5         5509.2       1600.224          0.088          1.070          0.632
     31/12/2013           2013        137.060        137.060          0.000      19333.072       1545.340            144        149.000        206.000        260.000        281.000        294.000          3.471        664.918           291.110        221.434        108.539            1.900               1.000          1.833       1597.952           6.000        956.560         25.621        -64.876          270.0          125.0           93.9        140.942          107.1         33.711       1340.019          196.0          110.7           9.485          9.485       7327.091          2.753          1.951          1.440          0.732          0.494          0.382           2905.237           0.252             881.5              8.0           0.00      11162.612        108.679         41.085         2491.6         5505.2       1996.384          0.103          1.068          0.490
     31/12/2014           2014        183.921        183.921          0.000      17135.916        954.136            127        132.000        199.000        256.000        290.000        304.000          3.249        531.500           208.407        187.840        122.804            1.991               1.000          1.779        824.757          37.000        871.154         70.746        362.740          270.0           99.1           57.0        303.695          207.4         96.319        924.397          116.3          128.9           7.242          7.242       9832.247          2.790          1.948          1.439          0.732          0.494          0.576           3389.970           0.290            1410.0             13.3           0.00       6514.897         61.092         42.656         3502.1         5445.0       1730.142          0.101          1.070          0.654
     31/12/2015           2015        191.422        191.422          0.000      20475.672       1408.048            133        138.000        203.000        259.000        280.000        303.000          4.320        659.380           269.962        227.526        137.628            1.993               1.000          1.844       1194.311           0.000        946.231        181.349        224.300          270.0          152.4          109.2        180.543          135.1         45.474       1058.986          110.8           56.1           2.691          2.691      10233.275          2.797          1.944          1.439          0.732          0.494          0.511           3333.167           0.307             535.7              4.8           0.00       9306.744         85.220         43.684         2966.2         5857.6       2147.294          0.105          1.068          0.605
     31/12/2016           2016        199.379        199.379          0.000      19909.410       1562.126            118        126.000        189.000        240.000        285.000        287.000          4.268        604.676           269.741        220.757        139.121            1.981               1.000          1.728       1298.986           0.000        970.103        128.431        171.617          270.0          166.9          118.6        163.741          119.3         44.441       1118.269          131.9           49.0           1.211          1.211      10658.650          2.807          1.938          1.438          0.732          0.494          0.542           3964.920           0.269            1161.6             10.2           0.00       7530.531         73.035         41.243         3017.2         5756.0       2130.818          0.107          1.071          0.630
     31/12/2017           2017        123.396        123.396          0.000      12061.568       1519.364            121        127.000        189.000        241.000        284.000        300.000          2.959        574.445           172.690        110.916         71.993            1.994               1.000          1.549       1293.437          15.000        968.075         16.567        244.541            0.3          174.1          136.7         92.539           61.6         30.779       1039.229           59.0           60.7           1.852          1.852       6596.653          2.799          1.932          1.437          0.732          0.494          0.559           2238.138           0.295             888.9              7.8           0.00       4459.339         33.895         52.626         2734.7         5668.3       1220.820          0.101          1.046          0.649
     31/12/2018           2018         80.336         80.336          0.000       9627.208        932.750            121        126.000        186.000        237.000        284.000        287.000          2.800        528.753           134.525         82.270         46.195            1.994               1.000          1.544        791.624          41.000        922.376        168.215        492.843            0.8          126.6          105.2         48.114           33.0         15.038        769.467           28.8           29.2           1.902          1.902       4294.715          2.783          1.927          1.436          0.732          0.494          0.456           1455.573           0.295             892.3              6.4           0.00       4276.188         30.793         55.547         2055.4         5234.2       1143.405          0.119          0.981          0.562
     31/12/2019           2019        178.059        178.059          0.000      16936.902       1506.000            156        159.000        216.000        274.000        310.000        284.000          3.730        649.490           221.087        186.933        120.530            1.994               1.000          1.740       1348.721           0.000        854.352         46.307        235.147          270.0          122.4          103.7        114.740           67.5         47.566       1048.559          140.6           14.2           1.471          1.471       9518.900          2.771          1.922          1.434          0.731          0.494          0.570           3357.370           0.284             327.4              2.2           0.00       6147.819         60.051         40.950         2217.4         4763.3       1776.375          0.105          1.071          0.645
