ApsimVersion = 7.9 r4044
Title = CC_270_oat18
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        137.878        137.878          0.000      18262.811       1524.154            129        134.000        199.000        248.000        288.000        278.000          3.993        628.349           263.671        205.615        107.956            1.994               1.000          1.745       1499.040           0.000        920.293         37.834         76.475          270.0          129.2           88.5        130.507           94.0         36.641       1212.987          126.0          112.0          54.728         54.728       7370.810          2.559          2.011          1.448          0.731          0.492          0.414           2620.871           0.281             724.2              6.5           0.00       9638.490         91.392         42.185         2499.2         4832.1       1723.438          0.094          1.070          0.525
     31/12/2002           2002        194.517        194.517          0.000      19530.242       1507.768            123        128.000        192.000        245.000        281.000        280.000          3.988        620.615           287.087        226.519        146.149            1.994               1.000          1.769       1367.677           3.000        958.023         52.076         26.452          270.0          123.7           90.4        141.443          109.6         31.869       1269.806          121.3           87.3          17.694         17.694      10398.687          2.575          2.005          1.447          0.731          0.492          0.545           3521.954           0.295            1250.0             11.2           0.00       8151.327         75.468         43.204         2983.6         4874.0       1734.682          0.089          1.070          0.645
     31/12/2003           2003        202.938        202.938          0.000      20984.645       1225.265            119        126.000        198.000        253.000        294.000        273.000          4.081        644.110           300.775        248.527        159.522            1.991               1.000          1.757       1273.608          19.000        932.466         38.192         97.982          270.0          110.5           78.2        148.561          115.8         32.746       1189.638           74.4          112.4          38.106         38.106      10848.885          2.591          2.001          1.447          0.731          0.492          0.526           3621.773           0.300            1163.0             10.2           0.00       8687.607         81.765         42.501         2973.8         4919.2       1971.289          0.094          1.070          0.642
     31/12/2004           2004        233.611        233.611          0.000      22643.320       1424.471            118        125.000        198.000        263.000        286.000        276.000          4.174        564.125           265.575        243.197        165.981            1.994               1.000          1.842       1222.569          11.000        894.405         40.426        196.264          270.0           99.2           55.4        125.354           97.5         27.798       1089.955           31.0          123.5          55.940         55.940      12488.631          2.623          1.998          1.447          0.731          0.492          0.560           3769.504           0.331            1478.0             13.0           0.00       9002.350         71.454         50.395         3438.7         5011.1       2072.188          0.092          1.069          0.682
     31/12/2005           2005        222.217        222.217          0.000      19989.221       1516.357            125        129.000        196.000        250.000        290.000        280.000          4.059        601.939           289.483        226.158        155.384            1.994               1.000          1.749       1303.710           7.000        940.211         75.423        144.744          270.0          130.4           92.2         92.068           73.0         19.159       1145.912           76.6           18.2           1.577          1.577      11879.528          2.638          1.993          1.446          0.731          0.492          0.603           3944.582           0.301            1526.9             11.6           0.00       6789.593         64.173         42.320         3466.3         5396.1       1895.334          0.095          1.071          0.687
     31/12/2006           2006        193.627        193.627          0.000      18084.678       1533.130            129        136.000        198.000        250.000        292.000        284.000          3.892        610.582           254.150        204.831        136.094            1.994               1.000          1.744       1636.890           0.000        931.144          4.691         -1.692          270.0          148.2          117.4        135.893           88.8         47.419       1294.199          173.1           67.3          17.529         17.529      10351.120          2.640          1.986          1.445          0.731          0.492          0.586           3787.965           0.273             746.6              6.5           0.00       6349.835         61.819         41.087         2932.5         5393.7       1785.836          0.099          1.071          0.664
     31/12/2007           2007        209.709        209.709          0.000      20200.463       1533.094            133        138.000        199.000        251.000        284.000        296.000          4.388        680.698           288.697        227.787        149.133            1.993               1.000          1.775       1477.315           0.000        967.473         64.000        222.875          270.0          150.6          115.6        233.692          158.8         74.659       1058.010          152.0          217.8         101.560        101.560      11210.850          2.642          1.980          1.444          0.731          0.492          0.567           3994.494           0.281             619.8              5.5           0.00       7897.059         73.191         43.158         2797.5         5156.5       2120.524          0.105          1.069          0.655
     31/12/2008           2008        210.479        210.479          0.000      19331.932       1229.512            135        140.000        206.000        271.000        308.000        295.000          3.751        615.839           252.337        218.289        147.560            1.994               1.000          1.776       1026.657          23.000        880.142        156.655        347.151          270.3           94.8           68.6        195.650          148.3         47.228        927.277           67.1          118.0          35.606         35.606      11252.004          2.656          1.976          1.444          0.731          0.492          0.592           3250.622           0.346            1053.9              9.2           0.00       6793.979         64.300         42.264         2912.8         4967.1       1657.882          0.086          1.071          0.676
     31/12/2009           2009        222.808        222.808          0.000      20172.363       1518.000            125        131.000        199.000        262.000        286.000        282.000          3.742        564.462           240.166        225.648        153.561            1.994               1.000          1.843       1340.290           1.000        866.115         18.270        262.839          270.1          106.7           71.9        125.988           88.7         37.283       1017.702           79.8           34.7           0.624          0.624      11911.110          2.676          1.972          1.444          0.732          0.492          0.601           3788.465           0.314            1224.5             10.7           0.00       7014.970         65.855         42.608         3121.6         5055.5       1790.113          0.089          1.069          0.681
     31/12/2010           2010        192.685        192.685          0.000      17660.207        860.737            119        125.000        191.000        240.000        280.000        301.000          3.537        586.533           238.595        201.260        138.588            1.994               1.000          1.743        769.471          41.000        940.971        201.024        465.385          270.0          116.1           79.8        186.385          133.9         52.441        802.105           71.2           40.0           0.759          0.759      10300.757          2.689          1.969          1.443          0.732          0.492          0.600           3738.354           0.276            1036.9              9.0           0.00       6430.503         58.027         44.328         2957.5         5216.7       1597.611          0.090          1.070          0.689
     31/12/2011           2011        158.322        158.322          0.000      17781.252       1453.817            131        138.000        202.000        256.000        293.000        293.000          3.761        543.755           202.511        201.273        120.024            1.994               1.000          1.758       1409.071           0.000        872.628          6.135         76.262          270.0          134.1          107.8        121.986           96.9         25.234       1215.320          126.5           32.2           1.243          1.243       8463.766          2.689          1.964          1.442          0.731          0.492          0.487           2774.837           0.305            1169.0             10.0           0.00       8327.740         76.300         43.658         2640.9         5271.5       1597.993          0.090          1.070          0.596
     31/12/2012           2012        185.970        185.970          0.000      17634.211       1445.000            131        136.000        190.000        239.000        278.000        279.000          3.607        714.066           303.899        209.309        139.892            1.916               1.000          1.740       1756.515           0.000       1054.039         10.786        -66.250          270.0          152.7           98.7        127.164           96.7         30.505       1359.750          192.0          133.6           2.439          2.439       9941.771          2.711          1.956          1.440          0.731          0.492          0.575           3679.845           0.270             388.2              3.4           0.00       6809.245         65.001         41.902         2964.4         5028.0       1469.985          0.083          1.070          0.668
     31/12/2013           2013        147.553        147.553          0.000      19649.283       1515.528            144        149.000        206.000        260.000        281.000        294.000          3.944        675.035           295.126        227.108        118.166            1.967               1.000          1.834       1599.806           5.000        956.184         23.512        -74.179          270.0          116.7           87.9        131.748          101.6         30.076       1347.537          183.3          106.9          10.553         10.553       7888.052          2.719          1.950          1.439          0.730          0.492          0.405           3127.662           0.252             774.2              7.0           0.00      10997.357        105.123         41.846         2230.8         5113.2       1876.707          0.096          1.068          0.520
     31/12/2014           2014        184.017        184.017          0.000      16769.682        922.076            127        132.000        199.000        256.000        290.000        304.000          3.366        524.640           203.986        187.458        125.882            1.994               1.000          1.780        811.118          36.000        870.870         72.554        367.588          270.0           90.6           48.8        288.313          197.6         90.769        919.186          105.9          119.4           6.370          6.370       9837.410          2.756          1.947          1.439          0.730          0.492          0.589           3546.220           0.277            1379.2             12.8           0.00       6173.532         57.783         42.736         3350.2         5047.5       1605.833          0.096          1.070          0.672
     31/12/2015           2015        183.356        183.356          0.000      19571.393       1288.743            133        138.000        203.000        259.000        280.000        303.000          4.262        651.272           257.830        218.139        132.607            1.993               1.000          1.845       1141.217           0.000        947.092        175.658        237.960          270.0          143.8          102.0        178.102          133.7         44.406       1044.271          107.9           50.8           2.498          2.498       9802.039          2.765          1.944          1.438          0.730          0.492          0.512           3192.705           0.307             509.3              4.5           0.00       8854.611         80.958         43.749         2795.1         5497.8       1952.864          0.100          1.068          0.608
     31/12/2016           2016        199.201        199.201          0.000      19425.699       1519.861            118        126.000        189.000        240.000        285.000        287.000          4.415        600.080           262.661        218.782        141.571            1.994               1.000          1.728       1284.729           0.000        970.220        128.359        175.424          270.0          161.4          114.5        162.846          118.8         44.038       1113.468          130.2           47.4           1.202          1.202      10649.118          2.774          1.938          1.437          0.730          0.492          0.555           4132.463           0.258            1106.1              9.7           0.00       7172.042         69.189         41.464         2814.5         5424.8       1977.877          0.102          1.071          0.647
     31/12/2017           2017        122.740        122.740          0.000      11683.512       1506.660            121        127.000        189.000        241.000        284.000        300.000          2.965        576.047           167.557        106.826         70.806            1.994               1.000          1.550       1289.012          14.000        969.069         14.047        245.539            0.3          166.7          130.9         89.666           60.7         28.790       1037.442           57.3           59.5           1.895          1.895       6561.583          2.765          1.931          1.436          0.730          0.492          0.574           2226.239           0.295             815.8              7.2           0.00       4179.389         31.308         53.397         2532.9         5336.3       1136.842          0.097          1.047          0.663
     31/12/2018           2018         77.271         77.271          0.000       9187.079        879.699            121        126.000        186.000        237.000        284.000        287.000          2.736        530.274           128.539         78.767         44.470            1.994               1.000          1.551        788.809          43.000        924.033        168.792        490.831            0.8          121.1          100.7         46.589           32.0         14.532        771.745           28.1           28.0           1.906          1.906       4130.865          2.749          1.926          1.435          0.729          0.492          0.459           1400.040           0.295             829.8              5.8           0.00       4065.270         29.343         55.418         1897.7         4918.1       1064.747          0.116          0.987          0.565
     31/12/2019           2019        170.788        170.788          0.000      15921.479       1505.000            156        159.000        216.000        274.000        310.000        284.000          3.572        642.801           207.728        181.055        115.546            1.994               1.000          1.740       1315.299           0.000        855.719         41.871        245.536          270.0          117.1           99.4        117.332           69.2         48.408       1037.916          142.4           13.8           1.498          1.498       9130.164          2.738          1.921          1.433          0.729          0.492          0.581           3211.062           0.284             305.7              2.1           0.00       5632.172         59.713         37.728         2058.8         4467.6       1593.275          0.100          1.071          0.638
