ApsimVersion = 7.9 r4044
Title = CC_270_oat20
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        138.329        138.329          0.000      18963.648       1525.875            129        134.000        199.000        248.000        288.000        278.000          3.911        620.310           274.137        211.285        107.172            1.960               1.000          1.743       1487.581           3.000        918.387         36.811         85.524          270.0          124.1           81.3        102.671           76.3         26.446       1202.571           95.8           94.4          54.720         54.720       7394.950          2.573          2.012          1.449          0.731          0.492          0.400           2629.454           0.281             933.2              8.4           0.00      10114.543         96.842         41.777         2935.7         4970.0       1954.290          0.103          1.070          0.507
     31/12/2002           2002        196.725        196.725          0.000      20550.371       1510.840            123        128.000        192.000        245.000        281.000        280.000          4.107        621.253           302.841        235.571        147.516            1.970               1.000          1.768       1370.927           6.000        956.243         52.003         25.990          270.0          126.2           91.1        118.102           91.6         26.536       1268.593          100.7           70.7          16.756         16.756      10516.756          2.592          2.006          1.448          0.731          0.492          0.523           3561.943           0.295            1427.1             12.8           0.00       8908.182         82.429         43.229         3306.0         5147.7       1966.016          0.096          1.070          0.626
     31/12/2003           2003        206.730        206.730          0.000      22433.742       1250.187            119        126.000        198.000        253.000        294.000        273.000          4.334        649.308           321.025        261.205        161.215            1.961               1.000          1.756       1293.327          19.000        930.238         41.527         89.437          270.0          115.1           80.1        125.136           98.5         26.567       1197.457           57.4           99.3          36.028         36.028      11051.627          2.612          2.002          1.448          0.732          0.492          0.501           3689.455           0.300            1294.6             11.4           0.00       9707.982         91.619         42.384         3331.5         5239.3       2260.579          0.101          1.070          0.617
     31/12/2004           2004        237.606        237.606          0.000      23610.502       1481.985            118        125.000        198.000        263.000        286.000        276.000          4.392        557.137           275.853        239.071        159.892            1.994               1.000          1.827       1227.646          13.000        892.172         44.396        199.117          270.0          102.3           55.1        111.787           86.6         25.115       1086.797           28.8          113.7          55.627         55.627      12702.193          2.649          1.999          1.448          0.732          0.492          0.546           3833.964           0.331            1754.7             15.4           0.00       9595.314         72.614         52.857         3909.4         5372.9       2361.415          0.100          1.069          0.669
     31/12/2005           2005        229.322        229.322          0.000      21598.291       1504.633            125        129.000        196.000        250.000        290.000        280.000          4.409        606.844           312.429        242.926        161.166            1.989               1.000          1.748       1314.335           7.000        937.539         74.040        142.284          270.0          135.9           94.1         79.978           64.5         15.494       1149.020           62.6           17.3           1.547          1.547      12259.377          2.666          1.994          1.448          0.732          0.492          0.576           4043.035           0.303            1690.5             12.3           0.00       7813.305         74.132         42.159         3911.6         5829.9       2189.139          0.101          1.071          0.663
     31/12/2006           2006        190.963        190.963          0.000      18538.455       1535.743            129        136.000        198.000        250.000        292.000        284.000          3.743        601.694           261.031        206.898        132.686            1.957               1.000          1.743       1631.962           0.000        929.366          4.693          6.658          270.0          154.5          120.5        126.930           82.3         44.911       1285.136          164.4           59.1          16.689         16.689      10208.729          2.673          1.988          1.447          0.732          0.492          0.562           3779.411           0.270             926.7              8.1           0.00       6781.705         66.472         40.810         3429.1         5841.7       1986.995          0.107          1.071          0.641
     31/12/2007           2007        199.648        199.648          0.000      20270.000       1534.872            133        138.000        199.000        251.000        284.000        296.000          3.929        678.535           290.582        225.364        140.731            1.945               1.000          1.775       1482.321           0.000        969.029         65.537        223.691          270.0          160.1          123.5        230.999          156.8         73.990       1056.769          155.1          212.9         100.833        100.833      10673.024          2.676          1.982          1.446          0.733          0.492          0.536           3888.824           0.274             670.7              6.0           0.00       8225.663         77.776         42.304         3110.5         5656.0       2357.771          0.116          1.069          0.624
     31/12/2008           2008        215.056        215.056          0.000      20808.998       1214.034            135        140.000        206.000        271.000        308.000        295.000          4.036        622.231           272.018        233.891        152.182            1.993               1.000          1.775       1062.485          21.000        878.007        163.279        333.603          270.3          104.8           77.1        187.727          144.0         43.566        941.619           63.6          120.2          35.398         35.398      11496.687          2.690          1.979          1.446          0.733          0.492          0.562           3321.309           0.346            1142.6             10.1           0.00       7820.577         74.251         42.131         3207.9         5443.9       1913.703          0.092          1.071          0.651
     31/12/2009           2009        232.165        232.165          0.000      21635.521       1518.000            125        131.000        199.000        262.000        286.000        282.000          4.021        557.531           257.521        239.230        158.611            1.991               1.000          1.842       1339.445           3.000        862.991         17.968        270.997          270.1          110.6           72.6        112.870           81.8         31.062       1008.505           63.3           33.0           0.575          0.575      12411.349          2.715          1.975          1.446          0.733          0.493          0.583           3875.299           0.320            1479.0             13.0           0.00       7771.024         73.353         42.376         3583.7         5505.7       2057.585          0.095          1.069          0.663
     31/12/2010           2010        197.337        197.337          0.000      19049.113        875.774            119        125.000        191.000        240.000        280.000        301.000          3.819        582.532           257.165        213.679        143.491            1.975               1.000          1.742        762.647          41.000        937.791        196.879        472.898          270.0          124.3           84.3        163.289          118.9         44.359        793.830           62.7           31.9           0.644          0.644      10549.475          2.731          1.972          1.446          0.734          0.493          0.569           3828.619           0.276            1225.9             10.7           0.00       7417.326         64.777         45.803         3391.1         5737.8       1845.536          0.097          1.070          0.672
     31/12/2011           2011        165.931        165.931          0.000      19087.049       1471.945            131        138.000        202.000        256.000        293.000        293.000          4.014        535.183           216.286        214.635        125.601            1.994               1.000          1.757       1401.479           0.000        869.324          7.727         83.531          270.0          141.1          111.2        113.049           89.8         23.430       1206.485          112.5           28.3           1.041          1.041       8870.530          2.736          1.967          1.444          0.733          0.493          0.475           2908.194           0.305            1402.4             11.6           0.00       9101.015         83.456         43.620         3109.2         5817.5       1833.174          0.096          1.070          0.585
     31/12/2012           2012        188.184        188.184          0.000      18571.258       1445.000            131        136.000        190.000        239.000        278.000        279.000          3.709        707.348           319.895        214.341        137.592            1.788               1.000          1.740       1753.367           0.000       1051.429          9.541        -58.327          270.0          163.3          106.8        121.486           91.9         29.664       1350.670          183.5          126.8           2.034          2.034      10060.154          2.760          1.959          1.443          0.732          0.493          0.552           3723.664           0.270             494.0              4.3           0.00       7449.371         71.440         41.710         3347.8         5601.5       1687.210          0.091          1.070          0.642
     31/12/2013           2013        141.659        141.659          0.000      19169.969       1516.042            144        149.000        206.000        260.000        281.000        294.000          3.374        659.422           288.334        221.147        111.507            1.893               1.000          1.833       1592.819           6.000        957.355         25.487        -61.234          270.0          126.8           96.0        131.878          100.6         31.184       1335.100          189.7          101.6           8.981          8.981       7572.951          2.769          1.953          1.441          0.732          0.492          0.398           3002.722           0.252             874.4              7.9           0.00      10636.746        104.838         40.584         2559.5         5674.9       2060.025          0.107          1.068          0.504
     31/12/2014           2014        192.461        192.461          0.000      18041.416        950.023            127        132.000        199.000        256.000        290.000        304.000          3.583        536.225           219.505        198.790        129.908            1.989               1.000          1.780        834.268          34.000        869.932         70.036        358.904          270.0          105.3           64.3        293.252          200.8         92.448        927.966          111.5          125.2           7.377          7.377      10288.800          2.802          1.950          1.441          0.732          0.492          0.572           3635.350           0.283            1345.5             12.7           0.00       6879.202         64.515         42.652         3481.5         5596.9       1847.591          0.102          1.070          0.653
     31/12/2015           2015        190.213        190.213          0.000      21062.721       1349.877            133        138.000        203.000        259.000        280.000        303.000          4.584        652.075           277.474        233.560        137.862            1.992               1.000          1.844       1180.319           0.000        944.394        178.475        234.662          270.0          153.5          109.0        171.119          128.8         42.345       1048.045          103.9           53.1           2.146          2.146      10168.604          2.812          1.947          1.441          0.732          0.492          0.493           3312.102           0.307             583.5              5.2           0.00       9856.396         90.510         43.559         3090.6         5938.1       2249.497          0.107          1.068          0.590
     31/12/2016           2016        197.520        197.520          0.000      20008.348       1523.394            118        126.000        189.000        240.000        285.000        287.000          4.258        594.889           272.011        222.381        139.345            1.966               1.000          1.728       1286.191           0.000        969.493        127.814        181.258          270.0          168.3          118.3        156.831          114.6         42.244       1107.302          127.4           45.7           1.047          1.047      10559.234          2.825          1.941          1.440          0.732          0.493          0.534           4104.428           0.257            1270.0             11.2           0.00       7627.672         73.928         41.271         3199.2         5867.2       2196.314          0.110          1.071          0.627
     31/12/2017           2017        118.148        118.148          0.000      12001.447       1503.095            121        127.000        189.000        241.000        284.000        300.000          3.024        565.518           171.789        110.864         70.347            1.994               1.000          1.542       1279.019          16.000        967.218         14.352        254.852            0.3          178.4          140.3         91.967           61.5         30.284       1027.811           60.5           58.7           1.807          1.807       6316.087          2.817          1.935          1.439          0.732          0.493          0.538           2142.947           0.295             928.0              8.2           0.00       4694.792         35.564         52.804         2820.9         5820.5       1193.028          0.099          1.047          0.635
     31/12/2018           2018         73.920         73.920          0.000       9632.957        864.667            121        126.000        186.000        237.000        284.000        287.000          2.801        520.897           134.902         82.937         43.830            1.994               1.000          1.551        779.786          46.000        921.784        168.682        500.463            0.8          129.8          107.6         50.731           34.6         16.131        761.013           30.1           29.8           1.823          1.823       3951.697          2.801          1.930          1.437          0.731          0.493          0.419           1339.316           0.295             937.5              6.7           0.00       4605.694         33.729         54.620         2114.5         5363.1       1141.052          0.118          0.985          0.528
     31/12/2019           2019        180.959        180.959          0.000      17318.777       1505.000            156        159.000        216.000        274.000        310.000        284.000          3.895        642.909           226.211        191.264        122.132            1.994               1.000          1.738       1342.077           0.000        852.883         46.217        241.478          270.0          125.4          105.8        112.594           66.4         46.494       1041.302          138.9           14.6           1.438          1.438       9673.904          2.791          1.924          1.436          0.730          0.493          0.566           3396.411           0.285             350.5              2.4           0.00       6305.250         62.434         40.397         2308.3         4877.3       1839.947          0.106          1.071          0.639
