ApsimVersion = 7.9 r4044
Title = CC_270_oat1
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        152.083        152.083          0.000      18695.752       1552.558            129        134.000        199.000        248.000        288.000        278.000          3.862        636.150           270.165        211.369        117.712            1.994               1.000          1.744       1513.521           0.000        920.321         37.660         70.381          270.0          129.1           88.2        118.886           86.2         32.805       1219.651          114.6          105.9          54.625         54.625       8130.206          2.561          2.011          1.448          0.731          0.492          0.446           2890.892           0.281             754.7              6.7           0.00       9250.994         87.084         42.492         2593.1         4891.9       1859.254          0.099          1.070          0.557
     31/12/2002           2002        202.052        202.052          0.000      20359.150       1528.366            123        128.000        192.000        245.000        281.000        280.000          4.074        638.210           299.803        235.204        151.012            1.994               1.000          1.769       1411.743           3.000        957.760         56.744          4.949          270.0          125.1           92.3        127.647           99.8         27.870       1291.644          111.9           81.1          17.579         17.579      10801.496          2.574          2.005          1.448          0.732          0.493          0.543           3658.382           0.295            1199.5             10.6           0.00       8570.256         79.256         43.254         2996.8         4946.7       1887.778          0.093          1.070          0.642
     31/12/2003           2003        208.342        208.342          0.000      21583.861       1280.976            119        126.000        198.000        253.000        294.000        273.000          4.005        651.957           308.886        254.288        162.462            1.991               1.000          1.756       1295.589          19.000        932.126         40.981         87.220          270.0          110.1           76.6        137.451          106.1         31.362       1200.231           65.6          106.2          37.044         37.044      11137.794          2.593          2.001          1.447          0.732          0.493          0.525           3718.222           0.300            1221.2             10.8           0.00       8910.976         84.151         42.357         3127.3         4964.1       2132.493          0.099          1.070          0.639
     31/12/2004           2004        239.422        239.422          0.000      23007.021       1509.738            118        125.000        198.000        263.000        286.000        276.000          4.027        569.580           269.413        241.782        165.306            1.994               1.000          1.836       1238.772          12.000        894.613         41.885        189.669          270.0           98.8           54.3        117.569           91.1         26.373       1097.126           28.7          118.5          55.795         55.795      12799.264          2.626          1.998          1.447          0.732          0.493          0.565           3863.263           0.331            1549.7             13.6           0.00       9012.754         70.501         51.136         3603.1         5101.7       2227.784          0.097          1.069          0.684
     31/12/2005           2005        227.870        227.870          0.000      20890.688       1508.254            125        129.000        196.000        250.000        290.000        280.000          4.120        614.540           302.291        235.662        159.621            1.994               1.000          1.749       1328.085           7.000        939.643         75.600        132.741          270.0          131.6           92.8         83.923           66.9         17.056       1159.018           68.6           17.2           1.568          1.568      12181.721          2.641          1.993          1.447          0.733          0.493          0.592           4100.941           0.297            1544.8             11.6           0.00       7304.490         69.018         42.334         3598.6         5521.5       2076.441          0.099          1.071          0.677
     31/12/2006           2006        196.062        196.062          0.000      18657.154       1557.927            129        136.000        198.000        250.000        292.000        284.000          3.836        611.751           262.394        211.371        138.543            1.993               1.000          1.743       1645.615           0.000        929.771          4.725         -2.041          270.0          147.5          115.1        126.011           82.1         44.183       1295.602          160.0           62.5          17.010         17.010      10481.321          2.646          1.986          1.446          0.733          0.493          0.575           3918.475           0.267             840.2              7.3           0.00       6716.884         65.533         40.999         3159.7         5524.9       1922.791          0.103          1.071          0.655
     31/12/2007           2007        212.038        212.038          0.000      20899.479       1562.917            133        138.000        199.000        251.000        284.000        296.000          4.318        687.026           299.518        234.923        151.099            1.992               1.000          1.775       1496.691           0.000        966.655         65.295        216.737          270.0          151.2          115.1        217.697          148.3         69.201       1064.793          139.0          210.4         100.826        100.826      11335.391          2.651          1.981          1.445          0.733          0.494          0.554           4111.350           0.276             664.5              5.9           0.00       8441.225         78.209         43.173         2994.5         5347.5       2302.944          0.110          1.069          0.643
     31/12/2008           2008        216.217        216.217          0.000      20097.594       1270.472            135        140.000        206.000        271.000        308.000        295.000          3.774        619.514           262.568        226.495        151.539            1.994               1.000          1.775       1062.317          21.000        878.844        166.714        333.055          270.3           97.7           70.0        181.672          137.4         44.184        942.354           60.2          111.8          35.179         35.179      11558.761          2.666          1.977          1.445          0.733          0.494          0.585           3339.242           0.346            1173.3             10.3           0.00       7172.819         68.126         42.115         3150.5         5195.9       1803.979          0.090          1.071          0.669
     31/12/2009           2009        226.704        226.704          0.000      20902.471       1517.000            125        131.000        199.000        262.000        286.000        282.000          3.749        567.355           248.494        233.301        156.634            1.994               1.000          1.842       1350.201           2.000        865.279         17.975        261.269          270.1          108.4           72.5        116.236           82.5         33.728       1018.333           69.8           31.5           0.590          0.590      12119.416          2.688          1.973          1.444          0.733          0.494          0.589           3915.452           0.310            1313.7             11.5           0.00       7440.734         69.955         42.546         3363.6         5310.9       1951.861          0.093          1.069          0.671
     31/12/2010           2010        196.879        196.879          0.000      18311.672        900.984            119        125.000        191.000        240.000        280.000        301.000          3.534        588.252           247.212        207.953        141.632            1.994               1.000          1.742        774.138          40.000        939.847        199.001        465.515          270.0          119.2           81.2        171.689          125.1         46.587        802.121           65.4           35.2           0.689          0.689      10524.966          2.703          1.970          1.444          0.734          0.494          0.591           3854.681           0.273            1143.7             10.0           0.00       6801.343         61.394         44.312         3208.2         5502.3       1739.829          0.095          1.070          0.681
     31/12/2011           2011        177.363        177.363          0.000      18421.855       1504.146            131        138.000        202.000        256.000        293.000        293.000          3.755        548.329           209.747        210.144        132.399            1.994               1.000          1.757       1422.273           0.000        871.631          7.076         71.421          270.0          139.2          111.7        116.165           92.1         24.250       1220.039          119.8           29.7           1.153          1.153       9481.663          2.704          1.965          1.443          0.733          0.494          0.527           3108.553           0.305            1253.4             10.7           0.00       7942.028         72.754         43.665         2880.4         5581.3       1725.556          0.094          1.070          0.630
     31/12/2012           2012        194.963        194.963          0.000      18611.807       1534.055            131        136.000        190.000        239.000        278.000        279.000          3.776        736.245           320.922        219.340        145.326            1.898               1.000          1.740       1784.268           0.000       1053.956         11.357        -85.428          270.0          162.2          108.9        119.796           90.3         29.557       1380.918          190.7          130.9           2.788          2.788      10422.549          2.722          1.957          1.441          0.733          0.494          0.571           3857.801           0.270             341.5              3.0           0.00       7266.676         69.401         41.882         3003.1         5337.1       1616.351          0.087          1.070          0.663
     31/12/2013           2013        154.028        154.028          0.000      20484.918       1546.845            144        149.000        206.000        260.000        281.000        294.000          3.998        682.018           308.648        233.459        122.555            1.949               1.000          1.833       1608.419           6.000        954.919         24.486        -80.794          270.0          119.4           89.1        129.884           99.3         30.515       1355.223          177.1          106.1           9.666          9.666       8234.188          2.731          1.951          1.440          0.732          0.494          0.405           3264.906           0.252             833.5              7.5           0.00      11486.649        107.084         42.907         2391.5         5332.4       2048.318          0.100          1.068          0.525
     31/12/2014           2014        183.850        183.850          0.000      17127.025        955.502            127        132.000        199.000        256.000        290.000        304.000          3.246        527.805           208.297        191.638        126.687            1.994               1.000          1.779        819.829          38.000        870.744         71.372        364.527          270.0           91.5           47.7        275.392          189.9         85.541        923.794          100.5          115.1           5.644          5.644       9828.474          2.770          1.948          1.439          0.732          0.494          0.576           3624.322           0.271            1468.5             13.3           0.00       6511.002         61.013         42.686         3545.1         5287.1       1728.792          0.101          1.070          0.661
     31/12/2015           2015        204.695        204.695          0.000      20472.994       1396.313            133        138.000        203.000        259.000        280.000        303.000          4.319        659.412           269.927        226.759        143.422            1.993               1.000          1.844       1191.624           0.000        946.095        180.811        224.873          270.0          147.7          104.8        167.931          125.5         42.445       1058.439          103.2           47.9           2.133          2.133      10942.832          2.780          1.945          1.439          0.732          0.494          0.546           3564.283           0.307             545.7              4.9           0.00       8595.002         78.661         43.706         3006.9         5759.5       2146.826          0.105          1.068          0.632
     31/12/2016           2016        205.227        205.227          0.000      20319.666       1565.060            118        126.000        189.000        240.000        285.000        287.000          4.485        614.935           275.092        227.572        145.020            1.994               1.000          1.728       1316.793           0.000        970.039        128.718        161.036          270.0          166.3          119.7        155.791          113.3         42.509       1129.582          126.5           45.7           1.293          1.293      10971.250          2.787          1.939          1.438          0.732          0.494          0.547           4285.765           0.256            1064.0              9.3           0.00       7657.420         74.098         41.337         2888.9         5696.3       2163.617          0.106          1.071          0.637
     31/12/2017           2017        125.857        125.857          0.000      11643.191       1515.907            121        127.000        189.000        241.000        284.000        300.000          2.885        571.795           166.628        106.235         71.542            1.994               1.000          1.535       1283.069          16.000        968.375         15.391        249.085            0.3          169.4          132.4         89.097           59.3         29.629       1034.294           57.5           57.9           1.753          1.753       6728.200          2.780          1.932          1.437          0.732          0.494          0.590           2288.082           0.294             921.0              8.1           0.00       3953.107         29.883         52.914         2743.6         5567.4       1171.687          0.101          1.047          0.673
     31/12/2018           2018         92.627         92.627          0.000       9994.511        959.851            121        126.000        186.000        237.000        284.000        287.000          2.907        542.267           139.586         84.489         50.825            1.994               1.000          1.539        803.628          40.000        923.243        165.012        482.099            0.8          127.0          107.2         46.630           32.3         14.315        780.415           28.2           29.0           2.196          2.196       4951.771          2.762          1.927          1.436          0.732          0.494          0.506           1678.263           0.295             791.9              5.6           0.00       3949.853         28.199         56.027         1944.6         5168.7       1193.811          0.119          0.982          0.602
     31/12/2019           2019        178.105        178.105          0.000      16943.074       1506.000            156        159.000        216.000        274.000        310.000        284.000          3.733        655.482           221.167        190.254        123.951            1.994               1.000          1.740       1352.932           0.000        855.127         45.431        229.763          270.0          120.8          102.9        112.239           66.0         46.550       1054.565          137.2           14.1           1.520          1.520       9521.327          2.749          1.922          1.434          0.731          0.494          0.570           3591.169           0.265             306.9              2.0           0.00       6150.554         59.947         41.040         2137.5         4663.6       1777.379          0.105          1.071          0.651
