ApsimVersion = 7.9 r4044
Title = CC_270_oat16
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        135.612        135.612          0.000      17339.711       1524.010            129        134.000        199.000        248.000        288.000        278.000          3.595        630.450           250.325        195.824        105.219            1.977               1.000          1.745       1500.550           0.000        922.739         38.168         74.281          270.0          130.9           91.0        146.033          104.0         42.164       1215.460          144.6          119.7          54.879         54.879       7249.679          2.555          2.011          1.448          0.731          0.492          0.429           2577.800           0.281             669.6              6.0           0.00       8947.038         84.890         42.158         2390.9         4802.7       1608.247          0.093          1.070          0.537
     31/12/2002           2002        184.180        184.180          0.000      18960.029       1513.128            123        128.000        192.000        245.000        281.000        280.000          3.766        633.664           278.630        220.881        140.175            1.984               1.000          1.770       1396.936           1.000        960.574         55.412          9.731          270.0          125.8           94.6        153.684          119.9         33.737       1287.401          140.5           98.5          18.806         18.806       9846.084          2.566          2.004          1.447          0.731          0.492          0.531           3334.792           0.295            1055.3              9.5           0.00       8233.064         76.302         43.160         2759.1         4806.6       1645.683          0.087          1.070          0.635
     31/12/2003           2003        190.941        190.941          0.000      20191.836       1221.589            119        126.000        198.000        253.000        294.000        273.000          3.777        641.858           289.447        238.368        150.272            1.968               1.000          1.757       1271.053          19.000        933.785         39.167         99.209          270.0          107.6           75.6        166.974          128.5         38.489       1188.623           89.0          124.3          39.504         39.504      10207.547          2.583          2.000          1.446          0.731          0.492          0.514           3407.670           0.300            1158.5             10.3           0.00       8655.248         81.451         42.505         2890.8         4771.5       1860.109          0.092          1.071          0.630
     31/12/2004           2004        220.240        220.240          0.000      21874.592       1423.419            118        125.000        198.000        263.000        286.000        276.000          3.864        565.984           256.879        244.830        161.598            1.994               1.000          1.849       1223.884          10.000        895.985         39.697        195.154          270.0           97.1           54.1        135.553          105.3         30.149       1091.289           33.0          131.7          56.153         56.153      11773.851          2.615          1.997          1.446          0.731          0.492          0.547           3553.758           0.331            1433.9             12.7           0.00       9053.532         77.996         46.431         3333.0         4882.4       1958.380          0.090          1.069          0.660
     31/12/2005           2005        212.411        212.411          0.000      19422.371       1513.964            125        129.000        196.000        250.000        290.000        280.000          3.838        605.007           281.361        221.969        151.062            1.994               1.000          1.750       1310.314           6.000        941.646         76.327        140.987          270.0          132.2           95.9         97.762           77.0         20.851       1149.958           84.2           19.2           1.592          1.592      11355.315          2.630          1.991          1.446          0.731          0.492          0.594           3744.885           0.303            1474.4             12.1           0.00       6855.146         64.847         42.285         3351.6         5279.2       1800.488          0.093          1.071          0.681
     31/12/2006           2006        182.664        182.664          0.000      16986.297       1532.030            129        136.000        198.000        250.000        292.000        284.000          3.447        607.244           238.873        191.483        127.147            1.974               1.000          1.744       1628.162           0.000        933.250          4.757          1.647          270.0          146.0          115.4        147.296           96.7         50.922       1290.946          187.1           71.6          17.766         17.766       9765.071          2.632          1.985          1.444          0.731          0.492          0.588           3518.588           0.278             734.8              6.5           0.00       5963.005         58.044         41.093         2849.6         5276.3       1657.909          0.098          1.071          0.664
     31/12/2007           2007        198.268        198.268          0.000      19084.156       1533.215            133        138.000        199.000        251.000        284.000        296.000          3.860        685.390           272.848        214.603        139.984            1.968               1.000          1.776       1477.787           0.000        971.018         62.448        219.465          270.0          149.3          115.7        252.910          170.5         82.192       1061.055          171.0          226.3         102.399        102.399      10599.249          2.631          1.979          1.444          0.731          0.492          0.567           3724.053           0.285             563.1              5.0           0.00       7438.638         69.387         42.882         2624.6         5052.2       1995.114          0.105          1.069          0.652
     31/12/2008           2008        197.189        197.189          0.000      18622.604       1213.655            135        140.000        206.000        271.000        308.000        295.000          3.493        625.188           242.949        211.291        140.232            1.994               1.000          1.776       1034.521          23.000        882.555        152.842        341.591          270.3           94.4           69.7        213.911          161.5         52.238        933.367           78.4          127.9          35.722         35.722      10541.569          2.643          1.975          1.443          0.731          0.492          0.576           3045.383           0.346             924.2              8.1           0.00       6905.978         65.184         42.378         2736.3         4830.0       1558.543          0.084          1.071          0.664
     31/12/2009           2009        214.047        214.047          0.000      19483.113       1518.000            125        131.000        199.000        262.000        286.000        282.000          3.493        563.552           231.697        218.264        147.662            1.993               1.000          1.843       1338.033           1.000        867.200         18.285        263.718          270.1          103.5           68.6        136.667           95.9         40.752       1016.587           88.1           40.5           0.665          0.665      11442.771          2.663          1.970          1.443          0.731          0.492          0.597           3572.872           0.320            1219.2             10.7           0.00       6891.525         64.858         42.502         3008.7         4885.3       1696.022          0.087          1.069          0.677
     31/12/2010           2010        181.653        181.653          0.000      17057.686        868.349            119        125.000        191.000        240.000        280.000        301.000          3.313        590.264           230.474        195.921        133.019            1.983               1.000          1.743        779.085          37.000        942.558        203.742        459.025          270.0          114.2           78.9        196.045          140.6         55.427        809.174           76.1           43.8           0.819          0.819       9711.007          2.675          1.967          1.442          0.732          0.492          0.586           3524.323           0.276             989.2              8.7           0.00       6505.516         58.697         44.333         2841.4         5067.5       1508.766          0.088          1.070          0.679
     31/12/2011           2011        157.935        157.935          0.000      17140.574       1489.731            131        138.000        202.000        256.000        293.000        293.000          3.512        545.782           196.102        195.260        119.298            1.994               1.000          1.758       1412.049           0.000        873.671          6.763         74.035          270.0          130.8          104.5        125.908           99.8         26.253       1217.733          131.7           34.4           1.295          1.295       8443.079          2.676          1.962          1.441          0.731          0.492          0.504           2768.054           0.305            1169.4             10.0           0.00       7814.744         71.549         43.689         2560.7         5116.9       1500.785          0.088          1.070          0.611
     31/12/2012           2012        175.463        175.463          0.000      17039.949       1445.000            131        136.000        190.000        239.000        278.000        279.000          3.376        723.204           293.978        200.076        130.711            1.832               1.000          1.740       1766.655           0.000       1057.003         11.915        -77.225          270.0          152.2           99.9        131.235           99.7         31.586       1370.990          207.7          136.4           2.974          2.974       9380.072          2.695          1.954          1.439          0.730          0.492          0.561           3471.939           0.270             318.3              2.8           0.00       6855.245         65.342         41.966         2781.7         4896.1       1389.368          0.082          1.070          0.653
     31/12/2013           2013        135.600        135.600          0.000      18307.604       1515.241            144        149.000        206.000        260.000        281.000        294.000          3.387        666.292           274.957        212.441        107.698            1.914               1.000          1.834       1595.198           5.000        958.781         23.445        -66.447          270.0          115.8           87.3        144.461          110.8         33.578       1340.621          204.9          115.7          11.312         11.312       7249.083          2.702          1.948          1.438          0.730          0.492          0.399           2874.306           0.252             770.4              7.0           0.00      10336.690        101.134         40.883         2159.2         4939.8       1752.080          0.096          1.068          0.507
     31/12/2014           2014        176.530        176.530          0.000      15989.142        930.319            127        132.000        199.000        256.000        290.000        304.000          3.083        532.735           194.419        177.504        119.163            1.991               1.000          1.780        818.184          32.000        873.091         71.294        361.745          270.0           91.2           51.8        320.474          217.2        103.281        925.020          123.3          135.0           8.273          8.273       9437.150          2.736          1.944          1.438          0.730          0.492          0.592           3310.061           0.285            1266.2             12.0           0.00       5867.541         54.918         42.736         3133.1         4880.2       1507.888          0.094          1.070          0.671
     31/12/2015           2015        184.396        184.396          0.000      19086.344       1284.919            133        138.000        203.000        259.000        280.000        303.000          4.051        659.596           251.625        213.441        132.532            1.993               1.000          1.845       1161.225           0.000        948.865        177.538        227.683          270.0          141.1          100.5        192.143          144.6         47.539       1055.272          116.9           60.1           3.356          3.356       9857.645          2.743          1.941          1.437          0.730          0.492          0.528           3210.817           0.307             464.2              4.1           0.00       8401.191         76.771         43.773         2576.9         5284.5       1867.651          0.098          1.068          0.621
     31/12/2016           2016        193.854        193.854          0.000      18765.250       1520.060            118        126.000        189.000        240.000        285.000        287.000          4.112        605.826           253.201        210.972        136.871            1.983               1.000          1.729       1291.048           0.000        972.121        128.623        169.803          270.0          155.7          110.6        171.090          124.7         46.458       1119.761          137.0           51.4           1.315          1.315      10363.278          2.750          1.935          1.436          0.730          0.492          0.559           3920.675           0.264            1029.2              9.0           0.00       6906.853         66.625         41.467         2628.0         5194.2       1877.950          0.100          1.071          0.649
     31/12/2017           2017        126.552        126.552          0.000      11646.839       1507.000            121        127.000        189.000        241.000        284.000        300.000          2.892        586.994           167.127        105.898         72.057            1.994               1.000          1.554       1305.985          14.000        970.386         16.397        232.515            0.3          161.3          126.7         91.221           62.4         28.663       1051.686           56.6           62.6           2.027          2.027       6765.374          2.741          1.928          1.435          0.730          0.492          0.593           2317.196           0.292             756.5              6.7           0.00       3938.161         29.125         54.087         2393.7         5105.3       1139.948          0.098          1.047          0.680
     31/12/2018           2018         80.805         80.805          0.000       8978.148        894.301            121        126.000        186.000        237.000        284.000        287.000          2.676        537.867           125.404         76.190         45.094            1.994               1.000          1.542        796.441          41.000        924.957        168.300        483.481            0.8          116.3           96.6         45.249           31.3         13.950        778.969           27.2           27.9           1.970          1.970       4319.751          2.725          1.924          1.434          0.729          0.492          0.491           1464.058           0.295             790.0              5.5           0.00       3713.037         26.368         56.326         1805.8         4706.1       1036.448          0.115          0.985          0.592
     31/12/2019           2019        167.566        167.566          0.000      15505.025       1505.000            156        159.000        216.000        274.000        310.000        284.000          3.403        651.342           202.169        175.418        114.594            1.994               1.000          1.741       1326.226           0.000        857.524         42.120        236.440          270.0          113.5           97.0        118.347           69.9         48.703       1046.870          145.8           13.6           1.577          1.577       8957.927          2.713          1.918          1.432          0.729          0.492          0.586           3219.558           0.278             279.3              1.9           0.00       5461.032         55.394         39.434         1931.2         4280.3       1526.392          0.098          1.071          0.653
