ApsimVersion = 7.9 r4044
Title = CC_270_oat5
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        150.719        150.719          0.000      19275.320       1552.246            129        134.000        199.000        248.000        288.000        278.000          4.071        631.950           278.616        215.679        115.855            1.964               1.000          1.743       1506.781           1.000        918.741         37.278         74.595          270.0          125.6           84.5        104.633           77.1         27.617       1214.844           98.3           97.2          54.468         54.468       8057.316          2.563          2.012          1.449          0.731          0.492          0.429           2864.975           0.281             828.3              7.4           0.00       9764.666         92.558         42.199         2744.2         4898.4       1971.410          0.102          1.070          0.537
     31/12/2002           2002        212.288        212.288          0.000      20862.852       1526.947            123        128.000        192.000        245.000        281.000        280.000          4.259        628.296           307.388        238.350        155.039            1.979               1.000          1.768       1386.517           6.000        955.951         53.297         18.611          270.0          123.0           88.5        116.629           90.5         26.105       1277.375           97.6           71.9          16.845         16.845      11348.738          2.581          2.006          1.448          0.732          0.492          0.556           3843.729           0.295            1370.7             12.2           0.00       8391.883         77.699         43.202         3207.2         5005.3       1985.901          0.095          1.070          0.650
     31/12/2003           2003        221.095        221.095          0.000      22435.781       1284.651            119        126.000        198.000        253.000        294.000        273.000          4.335        655.937           321.054        261.152        168.131            1.964               1.000          1.756       1300.677          19.000        930.887         39.715         84.520          270.0          112.9           79.4        124.273           96.5         27.763       1202.787           56.0           97.5          36.168         36.168      11819.561          2.599          2.002          1.447          0.732          0.493          0.536           3945.822           0.300            1217.4             10.7           0.00       8941.727         84.648         42.253         3206.0         5097.0       2260.901          0.101          1.070          0.644
     31/12/2004           2004        254.127        254.127          0.000      23705.461       1504.863            118        125.000        198.000        263.000        286.000        276.000          4.394        566.686           277.113        240.139        166.650            1.994               1.000          1.823       1237.828          12.000        892.899         42.425        191.774          270.0          100.3           55.3        110.340           85.7         24.573       1094.603           27.7          113.2          55.623         55.623      13585.427          2.632          1.999          1.448          0.732          0.493          0.582           4100.554           0.331            1594.0             14.0           0.00       8806.351         66.921         52.637         3721.6         5212.9       2362.142          0.100          1.069          0.694
     31/12/2005           2005        233.535        233.535          0.000      21603.793       1509.231            125        129.000        196.000        250.000        290.000        280.000          4.411        617.595           312.508        243.760        164.371            1.988               1.000          1.749       1333.155           7.000        938.534         74.884        130.634          270.0          133.4           94.1         78.924           63.4         15.636       1161.188           62.4           16.7           1.569          1.569      12484.568          2.646          1.994          1.447          0.733          0.493          0.587           4324.250           0.289            1534.0             11.1           0.00       7592.289         71.754         42.324         3690.6         5633.9       2190.260          0.101          1.071          0.674
     31/12/2006           2006        194.091        194.091          0.000      18789.850       1556.948            129        136.000        198.000        250.000        292.000        284.000          3.850        605.335           264.477        212.145        137.597            1.963               1.000          1.743       1637.804           0.000        929.088          4.722          4.079          270.0          148.1          114.6        121.214           78.8         42.689       1288.856          154.5           58.7          16.669         16.669      10375.908          2.654          1.988          1.446          0.733          0.493          0.564           4073.437           0.255             910.7              7.9           0.00       6842.492         66.690         41.041         3317.1         5619.9       2003.302          0.107          1.071          0.649
     31/12/2007           2007        208.407        208.407          0.000      20954.355       1562.414            133        138.000        199.000        251.000        284.000        296.000          4.254        680.954           300.376        234.571        148.995            1.957               1.000          1.774       1488.646           0.000        966.883         65.498        222.409          270.0          153.4          116.5        214.319          146.2         67.903       1058.715          136.8          207.0         100.280        100.280      11141.279          2.659          1.982          1.445          0.733          0.493          0.542           4246.034           0.262             693.3              6.1           0.00       8461.867         78.821         42.942         3106.2         5470.5       2396.151          0.114          1.069          0.635
     31/12/2008           2008        230.202        230.202          0.000      20839.420       1263.744            135        140.000        206.000        271.000        308.000        295.000          4.051        617.553           272.408        233.415        158.839            1.994               1.000          1.775       1057.371          21.000        877.297        166.525        335.886          270.3           99.2           70.8        174.635          132.7         41.761        940.076           54.5          110.5          35.068         35.068      12306.375          2.676          1.978          1.445          0.733          0.493          0.601           3555.223           0.346            1224.6             10.7           0.00       7041.645         67.119         41.965         3260.3         5320.9       1914.488          0.092          1.071          0.680
     31/12/2009           2009        234.078        234.078          0.000      21720.383       1517.000            125        131.000        199.000        262.000        286.000        282.000          4.058        569.714           258.512        243.224        163.056            1.992               1.000          1.842       1359.647           2.000        864.069         18.466        257.998          270.1          110.7           75.1        106.198           76.6         29.579       1021.616           60.1           28.5           0.570          0.570      12513.606          2.697          1.974          1.445          0.734          0.494          0.586           4154.351           0.301            1315.3             11.5           0.00       7751.649         72.892         42.538         3461.0         5441.1       2062.741          0.095          1.069          0.670
     31/12/2010           2010        203.828        203.828          0.000      19082.639        907.890            119        125.000        191.000        240.000        280.000        301.000          3.838        582.226           257.619        212.890        147.404            1.981               1.000          1.741        761.319          41.000        937.551        196.999        473.236          270.0          119.7           79.7        158.224          116.0         42.173        793.517           59.7           30.5           0.625          0.625      10896.458          2.714          1.971          1.445          0.734          0.494          0.587           4099.842           0.266            1243.3             10.8           0.00       7108.964         60.100         47.314         3368.9         5616.7       1846.002          0.097          1.070          0.692
     31/12/2011           2011        177.451        177.451          0.000      19086.279       1501.598            131        138.000        202.000        256.000        293.000        293.000          4.014        538.902           216.279        216.233        132.923            1.994               1.000          1.757       1406.317           0.000        869.628          7.507         80.184          270.0          137.6          108.1        109.762           87.2         22.711       1210.082          107.5           26.8           1.020          1.020       9486.373          2.718          1.967          1.444          0.733          0.494          0.508           3110.097           0.305            1353.1             10.8           0.00       8484.672         77.734         43.660         3061.8         5727.2       1832.953          0.096          1.070          0.615
     31/12/2012           2012        202.924        202.924          0.000      18811.090       1533.288            131        136.000        190.000        239.000        278.000        279.000          3.819        722.763           323.998        216.138        144.649            1.802               1.000          1.740       1769.602           0.000       1052.156         10.177        -70.740          270.0          164.2          109.4        116.050           87.3         28.758       1365.588          184.5          124.4           2.259          2.259      10848.136          2.739          1.959          1.442          0.733          0.494          0.587           4015.327           0.270             426.6              3.7           0.00       6914.294         66.246         41.749         3219.9         5513.7       1695.768          0.090          1.070          0.669
     31/12/2013           2013        157.061        157.061          0.000      20017.383       1546.646            144        149.000        206.000        260.000        281.000        294.000          3.703        677.932           301.314        229.800        122.147            1.881               1.000          1.833       1609.970           6.000        956.706         24.003        -77.192          270.0          125.4           95.8        128.361           98.4         29.937       1352.064          183.3          103.7          10.155         10.155       8396.324          2.745          1.953          1.441          0.733          0.494          0.422           3329.194           0.252             808.4              7.3           0.00      10676.281        102.928         41.490         2423.1         5537.7       2110.603          0.105          1.068          0.532
     31/12/2014           2014        192.439        192.439          0.000      18038.082        959.289            127        132.000        199.000        256.000        290.000        304.000          3.582        535.300           219.464        202.459        133.634            1.989               1.000          1.780        833.513          34.000        869.814         70.191        358.757          270.0           99.2           57.6        279.352          192.4         86.959        929.194          102.0          120.7           6.873          6.873      10287.601          2.780          1.950          1.440          0.733          0.494          0.572           3887.447           0.265            1358.5             12.6           0.00       6877.659         64.461         42.678         3457.5         5431.7       1847.008          0.102          1.070          0.660
     31/12/2015           2015        203.395        203.395          0.000      21057.627       1369.328            133        138.000        203.000        259.000        280.000        303.000          4.582        651.979           277.410        233.028        144.075            1.992               1.000          1.844       1178.335           0.000        944.273        178.135        235.163          270.0          147.7          103.4        161.610          121.8         39.870       1047.465           97.0           48.1           1.812          1.812      10873.323          2.792          1.947          1.440          0.732          0.494          0.527           3541.643           0.307             592.9              5.3           0.00       9147.913         83.771         43.681         3101.2         5814.4       2248.318          0.107          1.068          0.618
     31/12/2016           2016        204.514        204.514          0.000      20466.016       1563.225            118        126.000        189.000        240.000        285.000        287.000          4.502        605.588           277.956        228.799        144.955            1.977               1.000          1.727       1303.178           0.000        969.146        128.345        170.723          270.0          166.8          118.4        149.165          108.9         40.335       1119.692          121.2           42.4           1.093          1.093      10933.165          2.802          1.941          1.439          0.733          0.494          0.541           4442.787           0.246            1172.3             10.2           0.00       7764.831         75.004         41.410         3069.4         5790.0       2229.664          0.109          1.071          0.634
     31/12/2017           2017        121.020        121.020          0.000      11655.539       1511.414            121        127.000        189.000        241.000        284.000        300.000          2.994        562.062           166.843        106.177         69.678            1.994               1.000          1.529       1269.533          16.000        967.208         13.073        260.336            0.3          172.3          134.5         87.762           58.1         29.523       1022.375           57.7           55.4           1.705          1.705       6469.649          2.796          1.935          1.438          0.733          0.494          0.567           2195.048           0.295             959.7              8.4           0.00       4215.706         31.648         53.282         2830.4         5708.8       1173.876          0.101          1.045          0.656
     31/12/2018           2018         84.597         84.597          0.000       9910.720        939.302            121        126.000        186.000        237.000        284.000        287.000          2.914        531.947           138.743         84.493         48.188            1.994               1.000          1.541        791.599          41.000        922.489        166.858        491.009            0.8          128.8          108.2         47.189           32.5         14.618        771.086           28.6           28.7           2.009          2.009       4522.463          2.778          1.929          1.437          0.732          0.494          0.466           1532.761           0.295             841.5              5.9           0.00       4267.847         30.703         55.601         2032.7         5299.4       1192.455          0.120          0.980          0.570
     31/12/2019           2019        181.113        181.113          0.000      17345.486       1506.000            156        159.000        216.000        274.000        310.000        284.000          3.905        648.286           226.567        194.157        125.705            1.994               1.000          1.739       1347.353           0.000        853.504         45.724        236.780          270.0          122.6          103.7        110.335           65.0         45.608       1046.613          134.0           14.2           1.450          1.450       9682.159          2.767          1.924          1.435          0.731          0.494          0.566           3636.608           0.266             333.4              2.2           0.00       6317.721         61.724         40.942         2245.6         4792.8       1844.977          0.106          1.071          0.647
