ApsimVersion = 7.9 r4044
Title = CC_270_oat21
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        136.366        136.366          0.000      18087.537       1524.064            129        134.000        199.000        248.000        288.000        278.000          3.901        627.279           261.159        202.932        105.923            1.971               1.000          1.745       1496.594           0.000        920.735         37.827         77.522          270.0          128.9           88.3        131.243           94.4         36.996       1211.869          127.9          111.6          54.717         54.717       7290.031          2.558          2.011          1.448          0.731          0.492          0.413           2592.148           0.281             725.0              6.5           0.00       9540.053         90.722         42.063         2498.5         4822.4       1715.760          0.095          1.070          0.522
     31/12/2002           2002        194.441        194.441          0.000      19518.033       1505.000            123        128.000        192.000        245.000        281.000        280.000          3.983        622.646           286.912        225.985        145.659            1.984               1.000          1.769       1373.655           3.000        958.284         52.460         23.980          270.0          124.5           91.5        143.060          111.1         31.896       1272.620          123.3           88.4          17.804         17.804      10394.626          2.573          2.005          1.447          0.731          0.492          0.545           3520.578           0.295            1222.6             11.0           0.00       8141.776         75.417         43.183         2960.8         4866.9       1734.314          0.089          1.070          0.645
     31/12/2003           2003        202.939        202.939          0.000      20984.820       1225.611            119        126.000        198.000        253.000        294.000        273.000          4.081        644.219           300.778        246.875        157.802            1.965               1.000          1.757       1273.756          19.000        932.478         38.166         97.922          270.0          110.1           77.8        150.529          117.0         33.470       1189.695           76.4          113.6          38.260         38.260      10848.926          2.590          2.001          1.447          0.731          0.492          0.526           3621.786           0.300            1161.8             10.2           0.00       8687.705         81.832         42.466         2965.4         4899.2       1971.320          0.094          1.070          0.639
     31/12/2004           2004        233.611        233.611          0.000      22646.447       1426.425            118        125.000        198.000        263.000        286.000        276.000          4.174        564.253           265.621        243.336        166.051            1.994               1.000          1.843       1222.688          11.000        894.415         40.390        196.181          270.0           98.8           55.1        126.565           98.3         28.171       1090.053           31.2          124.6          55.963         55.963      12488.640          2.622          1.998          1.447          0.731          0.492          0.560           3769.506           0.331            1476.3             13.0           0.00       9005.462         71.523         50.364         3435.2         4994.3       2072.194          0.091          1.069          0.682
     31/12/2005           2005        222.217        222.217          0.000      19989.148       1516.045            125        129.000        196.000        250.000        290.000        280.000          4.059        601.846           289.482        226.116        155.345            1.993               1.000          1.749       1303.548           7.000        940.202         75.418        144.831          270.0          130.0           91.8         91.980           73.0         19.089       1145.819           76.3           18.3           1.574          1.574      11879.513          2.637          1.992          1.446          0.731          0.492          0.603           3944.576           0.301            1528.6             11.6           0.00       6789.558         64.171         42.322         3464.5         5383.1       1895.319          0.095          1.071          0.687
     31/12/2006           2006        186.359        186.359          0.000      17521.918       1532.487            129        136.000        198.000        250.000        292.000        284.000          3.648        607.375           246.459        197.916        130.739            1.969               1.000          1.744       1630.901           0.000        932.288          4.725          1.467          270.0          147.8          117.0        139.407           91.0         48.700       1291.121          178.6           67.1          17.516         17.516       9962.591          2.639          1.986          1.445          0.731          0.492          0.581           3720.490           0.268             747.2              6.5           0.00       6192.266         60.341         41.049         2931.5         5384.4       1752.448          0.100          1.071          0.661
     31/12/2007           2007        204.028        204.028          0.000      19785.221       1533.047            133        138.000        199.000        251.000        284.000        296.000          4.157        681.000           282.835        222.972        145.351            1.964               1.000          1.775       1475.737           0.000        969.002         63.395        223.038          270.0          150.9          116.3        241.459          163.6         77.676       1057.401          159.1          221.1         102.000        102.000      10907.166          2.640          1.980          1.444          0.731          0.492          0.562           3941.352           0.277             601.3              5.3           0.00       7731.727         71.889         43.020         2750.4         5149.7       2103.225          0.106          1.069          0.652
     31/12/2008           2008        210.484        210.484          0.000      19332.799       1203.849            135        140.000        206.000        271.000        308.000        295.000          3.751        618.204           252.349        218.291        147.562            1.994               1.000          1.776       1028.155          23.000        880.431        155.325        346.162          270.3           94.8           68.9        198.632          151.8         46.688        928.373           69.1          121.6          35.647         35.647      11252.271          2.653          1.976          1.444          0.731          0.492          0.592           3250.699           0.346            1021.3              8.9           0.00       6794.438         64.299         42.268         2878.2         4943.4       1658.013          0.086          1.071          0.676
     31/12/2009           2009        222.808        222.808          0.000      20172.311       1518.000            125        131.000        199.000        262.000        286.000        282.000          3.742        564.313           240.165        225.587        153.504            1.993               1.000          1.843       1339.970           1.000        866.094         18.265        262.987          270.1          105.9           71.2        126.329           89.3         37.079       1017.538           79.7           35.6           0.622          0.622      11911.099          2.673          1.972          1.444          0.731          0.492          0.601           3788.461           0.314            1226.4             10.7           0.00       7014.946         65.851         42.611         3109.7         5023.5       1790.100          0.089          1.069          0.680
     31/12/2010           2010        192.684        192.684          0.000      17660.012        860.324            119        125.000        191.000        240.000        280.000        301.000          3.536        586.333           238.593        201.190        138.526            1.981               1.000          1.743        768.716          41.000        940.946        201.068        465.544          270.0          115.4           79.0        185.605          133.4         52.156        801.657           70.7           39.9           0.751          0.751      10300.690          2.687          1.969          1.443          0.732          0.492          0.600           3738.331           0.276            1039.8              9.1           0.00       6430.407         58.019         44.333         2954.0         5190.1       1597.579          0.090          1.070          0.689
     31/12/2011           2011        158.321        158.321          0.000      17781.145       1453.258            131        138.000        202.000        256.000        293.000        293.000          3.761        543.696           202.510        201.266        120.023            1.994               1.000          1.758       1408.969           0.000        872.620          6.139         76.317          270.0          133.5          107.1        121.458           96.5         25.089       1215.261          125.8           31.9           1.226          1.226       8463.715          2.687          1.964          1.442          0.731          0.492          0.487           2774.820           0.305            1170.0             10.0           0.00       8327.703         76.295         43.661         2639.6         5251.4       1597.975          0.090          1.070          0.596
     31/12/2012           2012        185.682        185.682          0.000      17592.627       1445.000            131        136.000        190.000        239.000        278.000        279.000          3.588        713.554           303.190        205.494        136.327            1.823               1.000          1.740       1756.110           0.000       1054.139         10.767        -65.707          270.0          152.3           98.4        127.808           97.0         30.809       1359.362          195.0          133.2           2.440          2.440       9926.402          2.709          1.956          1.440          0.730          0.492          0.575           3674.157           0.270             389.8              3.4           0.00       6778.961         64.730         41.891         2963.3         5013.4       1469.048          0.084          1.070          0.663
     31/12/2013           2013        143.980        143.980          0.000      18921.568       1515.369            144        149.000        206.000        260.000        281.000        294.000          3.604        668.801           284.081        218.118        113.513            1.901               1.000          1.834       1596.988           5.000        957.795         23.424        -68.693          270.0          118.2           89.5        136.024          104.6         31.303       1342.648          194.8          108.7          10.767         10.767       7697.066          2.716          1.950          1.439          0.730          0.492          0.410           3051.935           0.252             771.2              7.0           0.00      10412.803        100.547         41.425         2224.6         5101.8       1850.756          0.098          1.068          0.520
     31/12/2014           2014        184.064        184.064          0.000      16775.645        923.723            127        132.000        199.000        256.000        290.000        304.000          3.368        529.955           204.060        187.301        125.691            1.989               1.000          1.780        818.793          33.000        871.384         71.905        363.545          270.0           92.7           52.4        302.577          206.3         96.290        922.960          112.8          127.9           7.487          7.487       9839.879          2.750          1.947          1.438          0.730          0.492          0.589           3546.899           0.277            1297.9             12.1           0.00       6176.138         57.811         42.733         3228.4         5024.4       1606.756          0.096          1.070          0.671
     31/12/2015           2015        183.357        183.357          0.000      19571.541       1289.888            133        138.000        203.000        259.000        280.000        303.000          4.262        651.486           257.832        218.136        132.607            1.993               1.000          1.845       1142.130           0.000        947.125        175.708        237.700          270.0          142.2          100.3        181.037          136.4         44.633       1044.383          108.8           54.1           2.578          2.578       9802.090          2.759          1.943          1.438          0.730          0.492          0.512           3192.722           0.307             507.3              4.5           0.00       8854.672         80.954         43.751         2743.6         5423.9       1952.897          0.100          1.068          0.608
     31/12/2016           2016        197.712        197.712          0.000      19303.982       1519.645            118        126.000        189.000        240.000        285.000        287.000          4.356        599.252           261.064        217.499        140.696            1.981               1.000          1.728       1282.728           1.000        970.415        128.344        176.290          270.0          159.3          112.5        162.617          118.8         43.833       1112.516          129.6           47.5           1.174          1.174      10569.482          2.769          1.937          1.437          0.730          0.492          0.554           4120.126           0.257            1110.1              9.7           0.00       7133.535         68.798         41.475         2801.2         5361.6       1967.590          0.102          1.071          0.647
     31/12/2017           2017        121.632        121.632          0.000      11593.309       1506.702            121        127.000        189.000        241.000        284.000        300.000          2.948        575.975           166.270        105.818         70.095            1.994               1.000          1.549       1288.563          14.000        969.232         14.010        245.655            0.3          165.2          129.5         88.982           60.3         28.527       1037.341           56.8           59.1           1.883          1.883       6502.343          2.760          1.931          1.436          0.730          0.492          0.573           2206.140           0.295             812.1              7.1           0.00       4155.447         31.045         53.541         2516.5         5289.9       1128.698          0.097          1.047          0.662
     31/12/2018           2018         76.458         76.458          0.000       9124.654        879.658            121        126.000        186.000        237.000        284.000        287.000          2.722        530.538           127.682         78.118         44.000            1.994               1.000          1.550        788.552          43.000        924.193        169.037        490.303            0.8          120.1           99.8         46.116           31.7         14.366        771.944           27.9           27.8           1.891          1.891       4087.396          2.745          1.926          1.434          0.729          0.492          0.457           1385.308           0.295             824.7              5.8           0.00       4051.188         29.187         55.520         1884.2         4881.0       1058.629          0.116          0.986          0.563
     31/12/2019           2019        170.750        170.750          0.000      15916.371       1505.000            156        159.000        216.000        274.000        310.000        284.000          3.570        643.027           207.661        180.977        115.521            1.994               1.000          1.740       1315.278           0.000        855.753         41.768        245.392          270.0          116.2           98.6        116.777           68.9         48.188       1038.063          141.7           13.7           1.485          1.485       9128.145          2.734          1.921          1.433          0.729          0.492          0.581           3210.134           0.284             305.4              2.1           0.00       5629.963         59.664         37.744         2048.0         4436.2       1592.457          0.100          1.071          0.638
