ApsimVersion = 7.9 r4044
Title = CC_270_oat4
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        147.476        147.476          0.000      18266.588       1545.358            129        134.000        199.000        248.000        288.000        278.000          3.994        638.873           263.726        206.869        114.580            1.994               1.000          1.745       1516.900           0.000        921.582         38.444         65.988          270.0          130.1           91.0        135.321           96.8         38.645       1224.766          132.2          116.1          54.706         54.706       7883.935          2.549          2.011          1.448          0.731          0.492          0.443           2803.325           0.281             628.1              5.6           0.00       9128.035         86.016         42.448         2335.8         4749.7       1724.331          0.094          1.070          0.554
     31/12/2002           2002        208.050        208.050          0.000      19535.498       1528.573            123        128.000        192.000        245.000        281.000        280.000          3.991        630.310           287.165        225.302        151.403            1.994               1.000          1.769       1387.397           3.000        958.967         54.041         15.604          270.0          121.8           89.6        143.493          111.7         31.771       1281.030          125.1           90.9          18.054         18.054      11122.188          2.563          2.005          1.447          0.731          0.492          0.582           3766.998           0.295            1139.4             10.1           0.00       7431.917         68.993         43.088         2850.2         4735.1       1735.653          0.089          1.070          0.672
     31/12/2003           2003        217.048        217.048          0.000      20988.129       1250.603            119        126.000        198.000        253.000        294.000        273.000          4.082        653.471           300.825        248.144        165.926            1.991               1.000          1.757       1282.751          18.000        933.406         36.012         90.729          270.0          108.7           78.5        152.470          117.5         34.914       1197.393           77.0          115.5          39.376         39.376      11603.205          2.576          2.001          1.446          0.731          0.493          0.562           3873.593           0.300            1068.1              9.4           0.00       7936.166         74.975         42.340         2798.1         4758.5       1971.825          0.094          1.071          0.669
     31/12/2004           2004        249.916        249.916          0.000      22725.197       1442.917            118        125.000        198.000        263.000        286.000        276.000          4.180        574.336           266.620        244.324        172.493            1.994               1.000          1.842       1231.632          10.000        895.260         37.699        189.085          270.0           96.3           54.8        126.027           98.1         27.867       1098.149           30.6          125.3          56.088         56.088      13360.269          2.605          1.998          1.446          0.731          0.492          0.597           4032.594           0.331            1324.4             11.6           0.00       8198.269         65.997         49.688         3245.9         4814.7       2086.238          0.092          1.069          0.706
     31/12/2005           2005        222.232        222.232          0.000      19992.713       1524.766            125        129.000        196.000        250.000        290.000        280.000          4.060        613.738           289.533        228.980        158.396            1.994               1.000          1.750       1323.115           5.000        941.390         76.342        131.796          270.0          127.2           91.6         90.136           71.5         18.720       1159.754           74.2           17.9           1.614          1.614      11880.322          2.617          1.992          1.446          0.731          0.493          0.603           4218.827           0.282            1371.0             10.5           0.00       6791.320         63.979         42.460         3248.6         5172.8       1896.115          0.095          1.071          0.692
     31/12/2006           2006        193.624        193.624          0.000      18083.311       1551.152            129        136.000        198.000        250.000        292.000        284.000          3.892        609.844           254.130        207.676        139.034            1.994               1.000          1.743       1636.420           0.000        930.937          4.741         -0.160          270.0          140.3          109.5        129.642           85.0         44.940       1293.598          162.1           65.5          17.313         17.313      10350.972          2.621          1.986          1.445          0.731          0.493          0.586           4050.977           0.256             763.1              6.6           0.00       6349.274         61.727         41.144         2876.6         5150.9       1785.378          0.099          1.071          0.669
     31/12/2007           2007        209.672        209.672          0.000      20195.898       1555.598            133        138.000        199.000        251.000        284.000        296.000          4.386        680.018           288.631        230.230        151.736            1.993               1.000          1.775       1477.682           0.000        967.363         64.170        224.256          270.0          144.2          109.3        220.980          150.5         70.253       1056.998          140.0          211.5         101.236        101.236      11208.880          2.625          1.980          1.444          0.732          0.493          0.567           4271.461           0.262             626.1              5.6           0.00       7895.337         73.036         43.241         2778.5         4980.4       2119.797          0.105          1.069          0.659
     31/12/2008           2008        225.081        225.081          0.000      19329.625       1237.659            135        140.000        206.000        271.000        308.000        295.000          3.750        615.179           252.306        217.173        153.560            1.994               1.000          1.775       1025.757          24.000        879.976        157.454        347.408          270.3           91.0           64.8        186.147          141.4         44.611        927.079           62.1          111.8          35.414         35.414      12032.640          2.641          1.976          1.443          0.732          0.493          0.633           3476.142           0.346            1077.4              9.4           0.00       6011.421         57.185         42.049         2907.6         4845.1       1657.523          0.086          1.071          0.707
     31/12/2009           2009        222.817        222.817          0.000      20174.215       1517.000            125        131.000        199.000        262.000        286.000        282.000          3.742        576.734           240.189        229.242        157.193            1.994               1.000          1.843       1361.475           0.000        867.431         18.813        250.099          270.1          106.7           74.2        122.061           85.7         36.392       1031.832           78.0           32.3           0.653          0.653      11911.614          2.656          1.972          1.443          0.732          0.493          0.600           4051.696           0.294            1093.5              9.5           0.00       7015.782         65.815         42.639         2972.1         4965.6       1790.524          0.089          1.069          0.686
     31/12/2010           2010        193.560        193.560          0.000      17656.273        885.668            119        125.000        191.000        240.000        280.000        301.000          3.535        585.430           238.542        202.053        141.527            1.994               1.000          1.742        767.211          41.000        940.818        201.355        466.196          270.0          111.1           74.7        180.710          130.7         49.985        800.904           66.8           39.2           0.732          0.732      10347.542          2.671          1.969          1.443          0.732          0.493          0.603           3997.616           0.259            1055.2              9.2           0.00       6380.921         55.887         45.670         2931.4         5070.1       1596.696          0.090          1.070          0.700
     31/12/2011           2011        169.300        169.300          0.000      17778.990       1477.796            131        138.000        202.000        256.000        293.000        293.000          3.760        543.906           202.490        202.784        127.000            1.994               1.000          1.758       1408.169           0.000        872.528          6.109         76.417          270.0          129.1          102.5        117.246           93.4         23.945       1215.165          118.8           29.8           1.117          1.117       9050.629          2.672          1.964          1.441          0.731          0.493          0.521           2967.240           0.305            1175.3              9.7           0.00       7739.182         70.838         43.701         2639.2         5163.0       1597.516          0.090          1.070          0.626
     31/12/2012           2012        198.884        198.884          0.000      17634.197       1531.560            131        136.000        190.000        239.000        278.000        279.000          3.607        727.037           303.899        208.366        145.424            1.924               1.000          1.740       1768.956           0.000       1055.393         11.532        -76.761          270.0          153.9          101.8        121.715           92.2         29.510       1371.932          194.1          129.7           2.623          2.623      10632.176          2.691          1.956          1.439          0.731          0.493          0.615           3935.392           0.270             339.2              2.9           0.00       6118.848         58.526         41.820         2849.2         4953.0       1469.967          0.083          1.070          0.698
     31/12/2013           2013        159.469        159.469          0.000      19686.783       1542.464            144        149.000        206.000        260.000        281.000        294.000          3.964        689.792           295.690        228.800        126.587            1.970               1.000          1.834       1618.043           5.000        957.667         21.399        -86.702          270.0          118.2           91.1        130.851          101.6         29.202       1362.332          187.5          110.2          12.311         12.311       8525.052          2.694          1.950          1.438          0.731          0.493          0.436           3380.235           0.252             688.8              6.2           0.00      10399.829         98.404         42.274         2069.6         4986.6       1877.778          0.095          1.068          0.553
     31/12/2014           2014        184.047        184.047          0.000      16773.271        947.223            127        132.000        199.000        256.000        290.000        304.000          3.367        529.975           204.030        190.909        129.345            1.994               1.000          1.780        819.202          33.000        871.359         71.922        362.616          270.0           87.5           46.8        288.751          198.0         90.760        925.131          104.1          122.9           7.090          7.090       9838.979          2.729          1.947          1.438          0.730          0.493          0.589           3792.933           0.259            1296.8             11.9           0.00       6175.061         57.767         42.758         3177.4         4861.3       1606.360          0.096          1.070          0.678
     31/12/2015           2015        196.059        196.059          0.000      19567.291       1298.508            133        138.000        203.000        259.000        280.000        303.000          4.261        651.836           257.778        217.823        138.582            1.993               1.000          1.845       1138.334           0.000        947.022        174.601        238.533          270.0          136.6           94.9        171.961          129.7         42.262       1043.691          102.3           49.4           2.107          2.107      10481.146          2.740          1.944          1.437          0.730          0.493          0.547           3413.904           0.307             515.4              4.6           0.00       8172.446         74.672         43.778         2741.1         5289.8       1951.925          0.100          1.068          0.636
     31/12/2016           2016        200.613        200.613          0.000      19425.240       1553.283            118        126.000        189.000        240.000        285.000        287.000          4.415        608.617           262.654        219.979        143.465            1.994               1.000          1.728       1298.441           0.000        971.081        128.854        167.106          270.0          157.2          112.2        157.490          114.4         43.125       1123.109          126.9           44.6           1.232          1.232      10724.581          2.747          1.938          1.436          0.730          0.493          0.559           4419.451           0.243            1020.2              8.9           0.00       7171.872         68.870         41.654         2670.4         5272.2       1977.680          0.102          1.071          0.652
     31/12/2017           2017        123.922        123.922          0.000      11449.396       1526.296            121        127.000        189.000        241.000        284.000        300.000          2.964        575.092           164.358        103.516         70.726            1.994               1.000          1.540       1285.997          14.000        969.176         13.636        247.278            0.3          159.9          124.8         86.477           57.8         28.486       1036.038           54.0           57.6           1.824          1.824       6624.736          2.739          1.931          1.435          0.730          0.493          0.590           2316.252           0.286             813.5              7.2           0.00       3885.292         28.093         55.321         2497.4         5170.1       1136.491          0.099          1.044          0.683
     31/12/2018           2018         82.239         82.239          0.000       9111.632        938.975            121        126.000        186.000        237.000        284.000        287.000          2.750        534.897           127.495         77.090         45.641            1.994               1.000          1.540        789.940          44.000        924.643        168.448        486.662            0.8          117.2           97.4         42.963           29.8         13.181        775.626           26.3           26.5           1.938          1.938       4396.404          2.724          1.926          1.434          0.730          0.493          0.493           1490.037           0.295             785.5              5.3           0.00       3719.932         26.472         56.209         1846.6         4794.3       1067.652          0.117          0.983          0.592
     31/12/2019           2019        170.942        170.942          0.000      15942.120       1504.633            156        159.000        216.000        274.000        310.000        284.000          3.581        649.729           207.992        179.923        119.067            1.994               1.000          1.741       1319.628           0.000        856.596         40.040        240.506          270.0          114.2           97.5        116.816           68.5         48.586       1043.217          141.4           13.4           1.555          1.555       9138.396          2.712          1.921          1.432          0.729          0.493          0.581           3438.215           0.266             284.3              1.9           0.00       5641.183         55.044         40.994         1987.2         4357.0       1596.552          0.100          1.071          0.662
