ApsimVersion = 7.9 r4044
Title = CC_270_oat2
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        190.206        190.206          0.000      19794.742       1570.827            129        136.000        205.000        259.000        288.000        278.000          4.251        638.967           280.823        220.785        134.229            1.994               1.000          1.811       1508.394           2.000        919.574         37.086         69.878          270.0          126.9           85.1         97.128           72.6         24.610       1221.560           89.5           94.2          54.633         54.633      10168.263          2.567          2.013          1.449          0.732          0.493          0.517           3420.380           0.297             877.3              7.9           0.00       8066.376         78.756         40.969         2899.6         4970.8       2166.680          0.109          1.069          0.608
     31/12/2002           2002        204.972        204.972          0.000      21551.432       1517.593            123        133.000        200.000        253.000        281.000        280.000          4.347        677.988           324.164        242.535        149.697            1.994               1.000          1.817       1459.371           1.000        960.535         55.360        -31.564          270.0          130.3          100.5        106.312           83.7         22.634       1327.911          100.3           68.3          17.444         17.444      10957.632          2.574          2.008          1.448          0.732          0.493          0.515           3646.300           0.301            1028.5              9.2           0.00       9267.313         86.205         43.001         2977.0         5114.9       2454.438          0.114          1.069          0.617
     31/12/2003           2003        235.639        235.639          0.000      23194.816       1402.426            119        130.000        205.000        262.000        294.000        273.000          4.580        656.982           329.490        259.936        167.323            1.992               1.000          1.807       1303.876          20.000        930.075         42.641         78.414          270.0          106.2           69.7        123.890           94.5         29.360       1212.916           45.8           99.0          35.643         35.643      12597.058          2.599          2.004          1.448          0.733          0.494          0.546           4138.282           0.304            1390.3             12.2           0.00       8753.405         83.391         41.987         3554.6         5053.3       2655.166          0.114          1.069          0.644
     31/12/2004           2004        244.587        244.587          0.000      24390.420       1516.158            118        128.000        204.000        270.000        286.000        276.000          4.498        582.020           287.782        240.107        156.946            1.994               1.000          1.886       1258.059          12.000        893.859         42.984        176.530          270.0           99.5           55.0        101.758           79.6         22.057       1111.428           18.9          107.2          55.461         55.461      13075.432          2.633          2.002          1.449          0.734          0.494          0.544           3904.254           0.335            1600.6             14.0           0.00       9822.738         75.700         51.903         3946.7         5328.5       2722.699          0.112          1.067          0.654
     31/12/2005           2005        217.757        217.757          0.000      22287.787       1507.727            125        133.000        203.000        257.000        290.000        280.000          4.674        614.409           324.532        246.149        150.948            1.994               1.000          1.790       1316.972           8.000        937.477         74.942        135.702          270.0          127.5           84.7         65.189           54.8         10.453       1156.729           44.5           12.5           1.363          1.363      11641.071          2.654          1.997          1.449          0.734          0.494          0.529           3881.039           0.300            1829.4             13.4           0.00       8900.728         86.471         41.173         4158.0         5776.0       2665.003          0.120          1.069          0.613
     31/12/2006           2006        197.078        197.078          0.000      19734.584       1596.780            129        139.000        205.000        261.000        292.000        284.000          4.139        599.495           276.313        219.805        138.991            1.994               1.000          1.810       1626.782           0.000        926.273          4.879         10.008          270.0          150.3          113.5        102.231           67.4         35.095       1285.734          132.5           48.2          15.866         15.866      10535.631          2.671          1.991          1.448          0.735          0.495          0.538           3944.974           0.267            1168.0             10.4           0.00       7484.359         72.241         41.441         3951.8         5921.0       2397.076          0.121          1.070          0.632
     31/12/2007           2007        210.101        210.101          0.000      22080.836       1593.200            133        140.000        206.000        262.000        284.000        296.000          4.676        684.088           312.503        243.092        147.858            1.993               1.000          1.844       1484.215           3.000        964.920         67.316        222.533          270.0          159.1          120.0        194.311          132.8         61.313       1063.026          118.5          193.8          98.089         98.089      11231.790          2.679          1.986          1.447          0.735          0.495          0.514           4243.500           0.265             791.8              7.0           0.00       9499.599         88.486         42.943         3536.5         5907.0       2810.238          0.127          1.068          0.608
     31/12/2008           2008        230.197        230.197          0.000      21465.016       1249.769            135        144.000        213.000        282.000        308.000        295.000          4.173        612.488           276.495        238.426        159.131            1.994               1.000          1.838       1053.540          24.000        876.508        172.541        334.700          270.3          103.2           72.1        160.230          123.1         36.973        941.371           43.7          102.2          34.765         34.765      12306.139          2.700          1.982          1.447          0.735          0.496          0.577           3805.094           0.323            1432.6             12.6           0.00       7548.395         71.242         42.382         3715.8         5792.6       2230.831          0.104          1.070          0.667
     31/12/2009           2009        217.677        217.677          0.000      22211.328       1539.974            125        135.000        206.000        270.000        286.000        282.000          4.225        566.097           261.653        243.135        150.525            1.994               1.000          1.892       1348.387           3.000        863.632         17.586        265.229          270.1          115.7           78.0         98.589           72.2         26.429       1018.103           52.6           23.2           0.486          0.486      11636.822          2.723          1.979          1.447          0.736          0.496          0.531           4264.276           0.273            1455.7             12.6           0.00       8960.102         84.539         42.395         3910.6         5965.9       2516.157          0.113          1.068          0.619
     31/12/2010           2010        202.085        202.085          0.000      19834.738       1053.580            119        130.000        197.000        246.000        280.000        301.000          4.171        574.866           267.513        219.861        142.048            1.994               1.000          1.777        757.607          42.000        935.893        200.661        476.868          270.0          123.8           79.9        142.092          107.6         34.436        790.496           49.1           27.1           0.553          0.553      10803.289          2.747          1.976          1.447          0.736          0.496          0.553           3955.280           0.273            1525.0             13.4           0.00       7799.061         71.650         43.540         3958.8         6171.0       2234.691          0.113          1.069          0.646
     31/12/2011           2011        202.011        202.011          0.000      19148.625       1519.703            131        141.000        208.000        269.000        293.000        293.000          4.068        540.760           217.278        214.122        139.459            1.994               1.000          1.837       1406.263           0.000        870.237          8.261         79.483          270.0          151.8          121.5        109.292           85.9         23.547       1211.411          114.9           22.2           0.889          0.889      10799.347          2.753          1.972          1.446          0.736          0.496          0.568           3431.288           0.315            1492.2             12.9           0.00       7114.558         68.490         41.551         3586.3         6381.1       2040.073          0.107          1.070          0.651
     31/12/2012           2012        132.666        132.666          0.000      19944.578       1577.654            131        138.000        198.000        248.000        278.000        279.000          4.093        775.498           350.968        232.929        103.746            1.855               1.000          1.801       1803.777           0.000       1056.965         13.123       -116.403          270.0          191.0          140.1        116.799           84.9         31.971       1418.637          202.3          131.7           4.658          4.658       7092.184          2.762          1.964          1.444          0.735          0.496          0.361           2494.678           0.284             262.6              2.3           0.00      11627.967        123.061         37.796         3184.1         6155.0       2221.420          0.111          1.069          0.445
     31/12/2013           2013        167.005        167.005          0.000      22589.195       1605.490            144        151.000        216.000        270.000        281.000        294.000          4.614        658.922           338.632        250.150        124.763            1.944               1.000          1.906       1551.853          15.000        948.165         37.307        -66.602          270.0          125.0           85.4        141.988          104.9         36.945       1339.978          151.3          109.8           4.795          4.795       8927.964          2.795          1.959          1.443          0.736          0.497          0.402           3681.037           0.243            1345.5             13.5           0.00      12526.251        119.711         41.855         3502.3         5946.8       2798.251          0.124          1.066          0.499
     31/12/2014           2014        186.251        186.251          0.000      19509.498       1165.637            127        137.000        205.000        266.000        290.000        304.000          3.849        533.214           236.047        212.085        128.842            1.994               1.000          1.837        840.758          37.000        867.445         73.653        352.238          270.0          105.7           58.4        233.477          167.7         65.762        941.260           78.5           98.5           3.763          3.763       9956.809          2.839          1.956          1.443          0.736          0.497          0.519           3984.326           0.250            1705.9             15.7           0.00       8642.732         78.693         43.931         4314.9         6268.5       2274.652          0.117          1.069          0.608
     31/12/2015           2015        194.116        194.116          0.000      21166.479       1447.227            133        143.000        208.000        266.000        280.000        303.000          4.630        628.655           277.236        230.680        134.495            1.993               1.000          1.892       1135.878           0.000        942.347        178.034        258.789          270.0          159.2          109.8        151.537          113.7         37.899       1021.891           91.3           36.7           1.249          1.249      10377.258          2.858          1.954          1.443          0.735          0.497          0.494           3370.399           0.308             809.4              7.1           0.00       9554.645         90.012         42.459         3956.4         6771.5       2521.644          0.119          1.067          0.583
     31/12/2016           2016        208.388        208.388          0.000      21741.318       1561.474            118        129.000        195.000        247.000        285.000        287.000          4.886        615.936           291.649        236.816        144.438            1.994               1.000          1.768       1320.494           0.000        968.239        128.465        161.340          270.0          195.3          144.6        153.959          111.3         42.723       1130.695          131.4           41.4           1.258          1.258      11140.215          2.864          1.948          1.442          0.736          0.497          0.524           4094.814           0.272            1206.2             10.8           0.00       9045.820         84.602         42.769         3536.3         6809.5       2629.831          0.121          1.070          0.610
     31/12/2017           2017        124.113        124.113          0.000      13807.187       1502.428            121        130.000        197.000        254.000        284.000        300.000          3.227        573.135           196.476        129.627         78.339            1.994               1.000          1.656       1299.170          19.000        966.373         18.547        243.851            0.3          195.2          153.6         93.453           61.3         31.995       1040.244           53.9           62.0           1.835          1.835       6634.983          2.856          1.941          1.441          0.736          0.497          0.489           2102.625           0.316            1126.5              9.8           0.00       6241.735         46.637         53.535         3288.7         6576.0       1496.915          0.108          1.049          0.604
     31/12/2018           2018         79.838         79.838          0.000       9272.304        928.272            121        128.000        191.000        243.000        284.000        287.000          2.389        504.322           128.921         86.025         47.079            1.994               1.000          1.611        755.708          52.000        921.429        169.565        517.458            0.8          136.4          109.9         45.424           30.9         14.476        742.904           27.1           26.6           1.205          1.205       4268.088          2.846          1.936          1.439          0.735          0.497          0.469           1420.637           0.300            1249.5              8.9           0.00       4176.917         34.809         47.998         2678.4         6069.4       1081.952          0.117          1.047          0.547
     31/12/2019           2019        170.666        170.666          0.000      18033.938       1523.142            156        162.000        224.000        294.000        310.000        284.000          4.487        670.972           232.809        204.924        103.937            1.994               1.000          1.873       1383.059           0.000        855.688         44.692        215.315          270.0          150.3          134.0        117.910           69.3         48.942       1069.333          144.3           16.3           2.545          2.545       9123.666          2.827          1.931          1.437          0.734          0.497          0.506           3033.919           0.301             256.3              2.0           0.00       7235.893         92.614         31.252         2417.9         5622.6       2341.188          0.130          1.069          0.507
