ApsimVersion = 7.9 r4044
Title = CC_270_oat10
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        146.686        146.686          0.000      18114.898       1526.279            129        134.000        199.000        248.000        288.000        278.000          3.586        632.313           261.828        203.959        112.683            1.967               1.000          1.744       1504.995           0.000        921.717         37.642         73.236          270.0          127.7           86.8        121.139           87.8         33.495       1215.887          119.9          105.5          54.611         54.611       7841.699          2.561          2.011          1.449          0.731          0.492          0.444           2788.307           0.281             756.3              6.7           0.00       8954.327         84.682         42.296         2594.2         4882.4       1828.859          0.101          1.070          0.552
     31/12/2002           2002        199.353        199.353          0.000      19942.488       1512.795            123        128.000        192.000        245.000        281.000        280.000          3.876        640.965           293.783        229.316        147.443            1.974               1.000          1.769       1411.476           3.000        959.432         56.262          1.688          270.0          125.7           93.8        132.244          103.6         28.675       1294.055          121.8           84.4          17.945         17.945      10657.217          2.573          2.005          1.448          0.731          0.492          0.546           3609.516           0.295            1123.2             10.0           0.00       8275.264         76.823         43.088         2929.3         4948.2       1864.546          0.093          1.070          0.643
     31/12/2003           2003        208.358        208.358          0.000      21587.607       1264.499            119        126.000        198.000        253.000        294.000        273.000          4.006        654.978           308.939        252.734        160.784            1.966               1.000          1.757       1297.687          19.000        932.470         39.843         85.226          270.0          110.5           77.8        144.585          111.7         32.877       1202.769           72.2          112.8          38.188         38.188      11138.652          2.590          2.001          1.447          0.732          0.492          0.525           3718.508           0.300            1183.1             10.4           0.00       8913.057         84.271         42.307         3054.7         4938.4       2133.163          0.099          1.070          0.636
     31/12/2004           2004        239.419        239.419          0.000      23011.877       1477.260            118        125.000        198.000        263.000        286.000        276.000          4.027        569.842           269.479        241.964        165.466            1.994               1.000          1.837       1238.990          12.000        894.639         41.790        189.498          270.0           98.1           53.6        121.393           94.2         27.075       1097.312           30.1          122.2          55.868         55.868      12799.153          2.624          1.998          1.448          0.732          0.492          0.565           3863.231           0.331            1545.1             13.6           0.00       9017.659         70.523         51.148         3579.4         5053.1       2227.813          0.097          1.069          0.684
     31/12/2005           2005        227.874        227.874          0.000      20891.418       1504.827            125        129.000        196.000        250.000        290.000        280.000          4.120        614.306           302.301        235.493        159.436            1.990               1.000          1.749       1326.224           7.000        939.616         75.143        133.411          270.0          130.9           92.1         83.944           67.2         16.825       1158.323           68.7           17.8           1.569          1.569      12181.960          2.638          1.993          1.447          0.732          0.492          0.592           4101.002           0.297            1548.8             11.6           0.00       7304.813         69.035         42.326         3585.7         5479.0       2076.582          0.099          1.071          0.677
     31/12/2006           2006        185.652        185.652          0.000      17834.686       1535.809            129        136.000        198.000        250.000        292.000        284.000          3.488        606.884           251.112        201.279        130.941            1.964               1.000          1.743       1635.049           0.000        931.435          4.727          1.351          270.0          146.4          114.0        130.593           85.1         45.816       1290.593          168.2           62.5          16.984         16.984       9924.774          2.644          1.986          1.446          0.732          0.493          0.569           3809.850           0.261             842.0              7.4           0.00       6484.917         63.213         41.035         3151.9         5488.2       1870.792          0.105          1.071          0.651
     31/12/2007           2007        193.121        193.121          0.000      19448.984       1534.816            133        138.000        199.000        251.000        284.000        296.000          3.625        681.498           278.868        217.662        137.554            1.951               1.000          1.775       1481.819           0.000        970.964         64.486        221.620          270.0          150.9          115.4        234.647          159.0         75.440       1059.110          158.2          215.2         101.302        101.302      10324.056          2.648          1.980          1.445          0.733          0.493          0.541           3915.662           0.264             635.7              5.7           0.00       7869.575         73.831         42.636         2915.9         5318.9       2224.907          0.114          1.069          0.632
     31/12/2008           2008        215.881        215.881          0.000      20050.545       1224.728            135        140.000        206.000        271.000        308.000        295.000          3.754        627.485           261.965        225.912        151.192            1.993               1.000          1.775       1066.570          20.000        879.920        162.078        329.748          270.3           99.2           72.7        193.824          147.7         46.009        945.840           67.7          121.5          35.654         35.654      11540.787          2.661          1.977          1.445          0.733          0.493          0.586           3334.049           0.346            1060.3              9.3           0.00       7143.580         67.889         42.090         3018.7         5145.8       1802.496          0.090          1.071          0.669
     31/12/2009           2009        226.094        226.094          0.000      20855.863       1518.000            125        131.000        199.000        262.000        286.000        282.000          3.730        567.672           247.952        232.749        156.181            1.992               1.000          1.842       1349.237           2.000        865.423         18.001        260.536          270.1          107.4           71.6        119.814           85.4         34.432       1019.025           72.2           35.1           0.613          0.613      12086.772          2.683          1.973          1.445          0.733          0.493          0.589           3909.749           0.309            1305.5             11.5           0.00       7427.286         69.859         42.528         3298.9         5217.3       1949.375          0.093          1.069          0.671
     31/12/2010           2010        196.500        196.500          0.000      18284.334        874.059            119        125.000        191.000        240.000        280.000        301.000          3.520        588.145           246.842        206.712        141.286            1.978               1.000          1.742        773.788          40.000        939.932        199.024        465.543          270.0          117.6           79.7        173.205          125.7         47.522        802.121           66.0           36.2           0.687          0.687      10504.709          2.698          1.969          1.445          0.733          0.493          0.591           3850.219           0.273            1144.1             10.0           0.00       6790.768         60.482         44.911         3177.6         5411.9       1739.328          0.095          1.070          0.683
     31/12/2011           2011        177.363        177.363          0.000      18422.281       1501.729            131        138.000        202.000        256.000        293.000        293.000          3.755        547.756           209.751        210.145        132.399            1.994               1.000          1.757       1420.407           0.000        871.549          7.093         72.022          270.0          136.9          109.2        115.188           91.5         23.854       1219.455          117.9           29.8           1.128          1.128       9481.669          2.700          1.964          1.443          0.733          0.493          0.527           3108.555           0.305            1259.5             10.6           0.00       7942.247         72.754         43.666         2858.0         5501.9       1725.723          0.094          1.070          0.630
     31/12/2012           2012        189.005        189.005          0.000      17785.154       1445.000            131        136.000        190.000        239.000        278.000        279.000          3.412        727.665           306.748        205.558        136.306            1.798               1.000          1.740       1773.622           0.000       1056.266         11.288        -79.793          270.0          159.1          106.2        122.679           92.6         30.139       1373.302          199.7          129.7           2.716          2.716      10104.048          2.719          1.957          1.442          0.732          0.493          0.579           3739.911           0.270             346.6              3.0           0.00       6713.128         64.413         41.688         2991.1         5272.7       1586.851          0.089          1.070          0.663
     31/12/2013           2013        143.498        143.498          0.000      18460.941       1516.016            144        149.000        206.000        260.000        281.000        294.000          3.153        669.204           277.756        214.163        112.750            1.905               1.000          1.833       1604.820           5.000        960.083         23.312        -70.468          270.0          122.3           93.7        140.077          107.5         32.553       1344.543          204.5          112.3          11.290         11.290       7671.296          2.725          1.950          1.440          0.732          0.493          0.418           3041.716           0.252             774.6              7.0           0.00       9911.834         97.023         40.864         2288.4         5286.0       1949.487          0.106          1.068          0.526
     31/12/2014           2014        184.003        184.003          0.000      17147.182        944.637            127        132.000        199.000        256.000        290.000        304.000          3.253        543.318           208.547        191.700        126.638            1.991               1.000          1.780        840.864          31.000        872.286         68.991        353.208          270.0           98.2           59.2        310.920          211.6         99.303        934.357          118.8          135.8           8.905          8.905       9836.650          2.755          1.947          1.440          0.732          0.493          0.576           3626.666           0.271            1231.5             11.6           0.00       6520.002         61.109         42.678         3194.8         5183.7       1731.995          0.101          1.070          0.661
     31/12/2015           2015        204.712        204.712          0.000      20476.018       1386.603            133        138.000        203.000        259.000        280.000        303.000          4.320        659.727           269.966        226.782        143.431            1.993               1.000          1.844       1192.762           0.000        946.144        180.826        224.549          270.0          143.3          100.3        175.592          132.5         43.088       1058.770          105.9           56.7           2.292          2.292      10943.698          2.766          1.944          1.440          0.732          0.493          0.546           3564.565           0.307             542.1              4.8           0.00       8596.380         78.672         43.708         2847.9         5519.8       2147.562          0.105          1.068          0.632
     31/12/2016           2016        193.345        193.345          0.000      19379.695       1523.706            118        126.000        189.000        240.000        285.000        287.000          3.995        609.348           262.871        217.097        137.447            1.970               1.000          1.728       1301.013           0.000        972.219        128.377        166.133          270.0          160.1          114.1        159.487          116.3         43.186       1123.189          130.6           46.2           1.214          1.214      10336.036          2.774          1.938          1.439          0.732          0.493          0.540           4168.109           0.248            1073.5              9.4           0.00       7364.054         71.252         41.341         2838.6         5486.3       2092.509          0.108          1.071          0.633
     31/12/2017           2017        124.893        124.893          0.000      11489.049       1504.493            121        127.000        189.000        241.000        284.000        300.000          2.830        576.593           164.433        104.902         71.070            1.994               1.000          1.533       1288.492          15.000        969.313         15.387        244.422            0.3          166.2          129.9         90.521           61.1         29.233       1038.868           57.9           59.8           1.825          1.825       6676.673          2.767          1.931          1.437          0.732          0.493          0.594           2274.452           0.294             872.0              7.7           0.00       3872.391         29.132         53.170         2641.1         5400.9       1142.223          0.099          1.048          0.677
     31/12/2018           2018         89.115         89.115          0.000       9708.694        905.624            121        126.000        186.000        237.000        284.000        287.000          2.826        543.408           135.656         81.999         49.054            1.994               1.000          1.535        803.872          40.000        924.015        165.174        480.677            0.8          124.0          104.5         47.240           32.6         14.604        781.844           28.3           29.2           2.208          2.208       4764.028          2.749          1.926          1.436          0.731          0.493          0.501           1614.633           0.295             774.7              5.4           0.00       3878.862         27.616         56.182         1872.1         5009.9       1159.428          0.119          0.981          0.598
     31/12/2019           2019        177.902        177.902          0.000      16914.279       1505.000            156        159.000        216.000        274.000        310.000        284.000          3.722        657.270           220.796        190.039        123.847            1.994               1.000          1.740       1353.153           0.000        855.412         45.012        227.746          270.0          118.2          100.7        110.059           64.8         45.501       1055.948          136.1           14.0           1.512          1.512       9510.506          2.737          1.921          1.435          0.730          0.493          0.570           3588.264           0.265             301.1              2.0           0.00       6137.672         59.862         41.012         2067.9         4522.1       1772.548          0.105          1.071          0.652
