ApsimVersion = 7.9 r4044
Title = CC_270_oat14
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        137.424        137.424          0.000      18142.660       1525.756            129        134.000        199.000        248.000        288.000        278.000          3.600        624.062           262.225        203.184        106.396            1.968               1.000          1.744       1491.463           2.000        920.562         37.190         81.640          270.0          127.7           85.5        119.115           86.8         32.440       1206.603          115.6          102.8          54.789         54.789       7346.590          2.569          2.011          1.449          0.731          0.492          0.415           2612.259           0.281             846.6              7.6           0.00       9478.043         90.198         42.032         2753.5         4956.5       1829.162          0.101          1.070          0.524
     31/12/2002           2002        186.588        186.588          0.000      19970.086       1512.078            123        128.000        192.000        245.000        281.000        280.000          3.889        632.248           294.179        230.423        142.172            1.975               1.000          1.769       1398.425           3.000        958.421         55.374         11.371          270.0          128.2           95.1        131.842          102.9         28.985       1284.280          118.8           81.9          17.607         17.607       9974.817          2.583          2.006          1.448          0.731          0.492          0.511           3378.393           0.295            1229.8             11.0           0.00       8987.421         83.212         43.202         3062.1         5070.9       1865.171          0.093          1.070          0.617
     31/12/2003           2003        194.808        194.808          0.000      21582.641       1248.260            119        126.000        198.000        253.000        294.000        273.000          4.004        646.296           308.869        252.027        153.526            1.965               1.000          1.756       1289.072          19.000        931.580         42.430         91.471          270.0          111.9           77.2        142.074          110.5         31.529       1195.610           70.5          110.3          37.139         37.139      10414.246          2.604          2.001          1.447          0.732          0.492          0.491           3476.674           0.300            1285.0             11.3           0.00       9633.432         90.826         42.426         3225.9         5079.9       2132.353          0.099          1.070          0.609
     31/12/2004           2004        223.854        223.854          0.000      22965.729       1461.247            118        125.000        198.000        263.000        286.000        276.000          4.026        561.112           268.873        241.033        158.692            1.994               1.000          1.838       1229.834          13.000        893.913         43.648        196.104          270.0          100.4           53.9        120.564           93.6         26.876       1090.303           30.6          121.1          55.780         55.780      11967.046          2.640          1.998          1.448          0.732          0.492          0.529           3612.072           0.331            1697.1             15.0           0.00       9804.228         76.370         51.352         3769.9         5232.9       2227.174          0.097          1.069          0.658
     31/12/2005           2005        217.477        217.477          0.000      20885.510       1503.444            125        129.000        196.000        250.000        290.000        280.000          4.118        603.400           302.216        237.317        155.961            1.991               1.000          1.748       1308.952           7.000        938.631         74.731        144.741          270.0          133.4           92.2         84.011           67.6         16.464       1146.496           66.3           18.1           1.540          1.540      11626.125          2.658          1.993          1.447          0.732          0.492          0.565           3834.194           0.303            1703.8             12.8           0.00       7856.037         74.339         42.271         3808.9         5689.5       2075.441          0.099          1.071          0.657
     31/12/2006           2006        186.094        186.094          0.000      17870.475       1535.016            129        136.000        198.000        250.000        292.000        284.000          3.502        600.561           251.604        199.138        128.447            1.965               1.000          1.743       1628.065           0.000        930.451          4.733          7.992          270.0          152.2          118.5        132.990           86.4         46.841       1283.908          172.0           61.1          16.773         16.773       9948.447          2.665          1.987          1.446          0.732          0.492          0.569           3566.786           0.279             915.3              8.0           0.00       6494.420         63.553         40.875         3331.2         5726.0       1873.159          0.105          1.071          0.645
     31/12/2007           2007        193.075        193.075          0.000      19446.248       1534.824            133        138.000        199.000        251.000        284.000        296.000          3.624        681.800           278.830        216.459        135.167            1.951               1.000          1.775       1482.395           0.000        971.028         64.452        221.364          270.0          158.7          123.2        243.017          164.1         78.756       1059.398          167.2          217.7         101.506        101.506      10321.621          2.666          1.981          1.445          0.732          0.493          0.541           3660.975           0.282             632.7              5.6           0.00       7868.875         75.013         41.960         2960.7         5548.2       2225.003          0.114          1.069          0.624
     31/12/2008           2008        201.886        201.886          0.000      20054.676       1227.807            135        140.000        206.000        271.000        308.000        295.000          3.755        629.508           262.020        226.332        144.707            1.993               1.000          1.775       1069.181          20.000        880.262        160.769        328.806          270.3          104.5           78.3        203.836          154.1         49.551        946.910           74.1          126.5          35.788         35.788      10792.622          2.678          1.977          1.445          0.733          0.493          0.547           3117.910           0.346            1019.7              9.1           0.00       7895.362         74.791         42.226         3035.6         5311.5       1803.019          0.090          1.071          0.639
     31/12/2009           2009        219.117        219.117          0.000      20869.123       1518.000            125        131.000        199.000        262.000        286.000        282.000          3.736        556.274           248.103        232.575        152.274            1.992               1.000          1.842       1332.782           3.000        864.225         17.583        272.602          270.1          108.1           70.1        124.009           88.9         35.084       1007.374           71.6           38.5           0.620          0.620      11713.787          2.703          1.973          1.445          0.733          0.493          0.571           3657.494           0.320            1457.8             12.8           0.00       7814.104         73.595         42.471         3450.0         5343.7       1949.614          0.093          1.069          0.655
     31/12/2010           2010        185.510        185.510          0.000      18276.285        874.805            119        125.000        191.000        240.000        280.000        301.000          3.516        582.195           246.734        207.949        136.837            1.978               1.000          1.742        767.119          42.000        939.419        199.979        470.233          270.0          121.2           82.1        172.951          125.9         47.065        796.947           66.0           35.8           0.678          0.678       9917.191          2.719          1.970          1.445          0.733          0.493          0.558           3599.152           0.276            1207.9             10.6           0.00       7370.238         66.167         44.555         3289.4         5587.0       1738.673          0.095          1.070          0.658
     31/12/2011           2011        165.828        165.828          0.000      18419.826       1498.867            131        138.000        202.000        256.000        293.000        293.000          3.754        539.038           209.728        208.453        125.068            1.994               1.000          1.757       1407.272           0.000        870.650          7.664         80.096          270.0          139.9          110.8        117.487           93.0         24.669       1210.222          119.8           29.9           1.092          1.092       8865.020          2.723          1.965          1.443          0.733          0.493          0.493           2906.387           0.305            1370.7             11.7           0.00       8556.957         78.396         43.660         3006.8         5677.3       1725.256          0.094          1.070          0.600
     31/12/2012           2012        177.170        177.170          0.000      17849.172       1445.000            131        136.000        190.000        239.000        278.000        279.000          3.439        716.796           307.848        207.127        131.332            1.801               1.000          1.740       1764.810           0.000       1054.662         10.494        -69.397          270.0          163.9          109.2        126.540           95.4         31.218       1362.473          200.0          130.9           2.525          2.525       9471.327          2.744          1.957          1.442          0.732          0.493          0.541           3505.716           0.270             399.8              3.5           0.00       7415.226         70.982         41.787         3146.9         5465.3       1588.910          0.089          1.070          0.634
     31/12/2013           2013        133.199        133.199          0.000      18513.611       1515.933            144        149.000        206.000        260.000        281.000        294.000          3.171        658.426           278.562        213.978        105.629            1.906               1.000          1.833       1592.673           6.000        958.578         25.179        -60.180          270.0          124.9           94.5        142.646          108.6         33.946       1334.309          203.9          111.0           9.911          9.911       7120.694          2.752          1.951          1.440          0.732          0.493          0.387           2823.399           0.252             858.5              7.8           0.00      10515.872        103.963         40.460         2456.1         5485.2       1952.116          0.105          1.068          0.494
     31/12/2014           2014        183.980        183.980          0.000      17143.928        935.439            127        132.000        199.000        256.000        290.000        304.000          3.251        537.687           208.506        187.879        122.798            1.990               1.000          1.780        833.210          33.000        871.758         69.822        358.150          270.0          102.2           62.0        315.133          214.2        100.919        928.619          122.8          134.9           8.327          8.327       9835.403          2.785          1.947          1.440          0.732          0.493          0.576           3390.835           0.290            1313.4             12.5           0.00       6518.526         61.131         42.653         3363.7         5410.9       1731.445          0.101          1.070          0.654
     31/12/2015           2015        191.436        191.436          0.000      20478.477       1363.713            133        138.000        203.000        259.000        280.000        303.000          4.321        659.440           269.997        227.551        137.636            1.993               1.000          1.844       1194.330           0.000        946.239        181.322        224.267          270.0          151.1          107.9        182.949          137.7         45.226       1059.022          112.0           59.3           2.781          2.781      10234.012          2.793          1.944          1.440          0.731          0.493          0.511           3333.407           0.307             534.9              4.8           0.00       9308.078         85.232         43.683         2902.3         5761.8       2147.984          0.105          1.068          0.605
     31/12/2016           2016        193.440        193.440          0.000      19417.307       1523.207            118        126.000        189.000        240.000        285.000        287.000          4.014        601.532           263.351        215.494        135.500            1.971               1.000          1.728       1290.270           0.000        971.251        128.117        174.214          270.0          164.5          116.5        165.777          121.1         44.687       1114.891          134.5           49.3           1.182          1.182      10341.111          2.803          1.938          1.439          0.732          0.493          0.539           3902.477           0.265            1168.3             10.3           0.00       7375.248         71.490         41.266         2994.3         5667.7       2094.738          0.108          1.071          0.629
     31/12/2017           2017        123.106        123.106          0.000      11963.419       1505.019            121        127.000        189.000        241.000        284.000        300.000          2.913        577.606           171.265        110.371         71.992            1.994               1.000          1.548       1296.296          14.000        968.717         16.591        241.492            0.3          173.4          136.4         93.839           63.3         30.365       1042.052           60.1           62.0           1.918          1.918       6581.114          2.794          1.932          1.438          0.732          0.493          0.562           2232.866           0.295             860.4              7.6           0.00       4396.344         33.449         52.574         2677.4         5595.7       1193.801          0.100          1.048          0.652
     31/12/2018           2018         79.490         79.490          0.000       9533.475        886.793            121        126.000        186.000        237.000        284.000        287.000          2.760        530.872           133.242         81.571         45.772            1.994               1.000          1.543        793.583          41.000        922.850        167.682        491.150            0.8          126.0          104.8         49.438           33.9         15.534        771.224           29.3           29.8           1.948          1.948       4249.478          2.778          1.927          1.436          0.731          0.493          0.455           1440.241           0.295             875.6              6.2           0.00       4240.973         30.584         55.467         2002.6         5156.4       1129.020          0.118          0.983          0.561
     31/12/2019           2019        177.914        177.914          0.000      16916.033       1505.000            156        159.000        216.000        274.000        310.000        284.000          3.722        650.467           220.819        186.920        120.461            1.994               1.000          1.740       1348.715           0.000        854.520         46.043        233.870          270.0          121.6          103.0        113.527           66.9         46.897       1049.687          140.6           14.3           1.476          1.476       9511.138          2.767          1.921          1.435          0.730          0.493          0.570           3355.416           0.283             323.4              2.2           0.00       6138.457         60.127         40.837         2172.2         4685.2       1772.849          0.105          1.071          0.644
