ApsimVersion = 7.9 r4044
Title = CC_270_oat11
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        142.176        142.176          0.000      18690.236       1526.176            129        134.000        199.000        248.000        288.000        278.000          3.860        627.330           270.084        209.958        110.907            1.994               1.000          1.744       1498.043           2.000        919.254         37.208         78.468          270.0          128.0           85.8        116.163           85.1         31.215       1209.897          109.9          103.2          54.794         54.794       7600.579          2.570          2.011          1.449          0.731          0.492          0.417           2702.571           0.281             844.7              7.6           0.00       9776.377         92.485         42.283         2752.9         4966.6       1858.158          0.099          1.070          0.528
     31/12/2002           2002        188.914        188.914          0.000      20354.484       1511.395            123        128.000        192.000        245.000        281.000        280.000          4.072        628.860           299.734        235.617        145.116            1.994               1.000          1.768       1390.404           5.000        956.869         54.647         15.483          270.0          126.5           92.5        126.146           98.2         27.955       1280.027          109.1           78.5          17.269         17.269      10099.180          2.586          2.006          1.448          0.731          0.492          0.508           3420.514           0.295            1309.6             11.7           0.00       9269.053         85.569         43.329         3132.6         5078.3       1886.789          0.093          1.070          0.616
     31/12/2003           2003        194.792        194.792          0.000      21579.145       1252.997            119        126.000        198.000        253.000        294.000        273.000          4.003        643.239           308.819        253.560        155.185            1.991               1.000          1.756       1285.532          19.000        931.253         43.284         93.709          270.0          111.8           76.4        134.867          105.2         29.659       1193.288           64.4          104.1          36.236         36.236      10413.423          2.608          2.001          1.447          0.732          0.492          0.491           3476.399           0.300            1325.5             11.7           0.00       9631.396         90.703         42.474         3301.2         5122.9       2131.785          0.099          1.070          0.612
     31/12/2004           2004        223.854        223.854          0.000      22958.594       1469.210            118        125.000        198.000        263.000        286.000        276.000          4.026        560.871           268.782        240.786        158.528            1.994               1.000          1.838       1229.954          13.000        893.894         43.736        196.213          270.0          101.8           55.3        117.122           91.0         25.996       1090.221           29.8          117.7          55.715         55.715      11967.062          2.644          1.998          1.448          0.732          0.492          0.529           3612.076           0.331            1700.8             15.0           0.00       9797.081         76.286         51.370         3793.5         5295.0       2227.171          0.097          1.069          0.658
     31/12/2005           2005        217.479        217.479          0.000      20885.979       1504.585            125        129.000        196.000        250.000        290.000        280.000          4.118        603.717           302.223        237.492        156.123            1.994               1.000          1.748       1309.575           7.000        938.665         74.744        144.462          270.0          135.0           93.7         84.454           67.8         16.740       1146.803           67.3           17.9           1.554          1.554      11626.255          2.662          1.993          1.447          0.732          0.492          0.565           3834.238           0.303            1697.3             12.7           0.00       7856.286         74.351         42.266         3818.1         5739.9       2075.524          0.099          1.071          0.657
     31/12/2006           2006        195.426        195.426          0.000      18612.262       1535.958            129        136.000        198.000        250.000        292.000        284.000          3.813        604.912           261.782        207.690        134.912            1.992               1.000          1.743       1636.368           0.000        929.003          4.688          3.684          270.0          153.6          119.8        129.475           84.2         45.514       1288.304          166.3           61.8          16.822         16.822      10447.317          2.668          1.987          1.446          0.732          0.493          0.574           3657.701           0.286             910.6              8.0           0.00       6705.653         65.482         40.962         3335.1         5762.3       1921.322          0.103          1.071          0.650
     31/12/2007           2007        211.775        211.775          0.000      20881.848       1534.984            133        138.000        199.000        251.000        284.000        296.000          4.307        687.664           299.274        231.032        146.944            1.987               1.000          1.775       1496.391           0.000        966.860         65.072        215.290          270.0          159.1          122.9        228.144          155.0         72.902       1065.399          152.0          214.2         101.089        101.089      11321.281          2.670          1.981          1.445          0.733          0.493          0.553           3841.878           0.295             655.7              5.8           0.00       8433.477         78.453         42.999         3028.7         5574.1       2302.686          0.110          1.069          0.636
     31/12/2008           2008        202.194        202.194          0.000      20100.855       1219.185            135        140.000        206.000        271.000        308.000        295.000          3.776        620.690           262.611        226.850        144.996            1.994               1.000          1.775       1063.352          21.000        879.052        165.713        332.556          270.3          102.8           75.2        190.849          145.6         45.073        942.707           67.3          118.7          35.368         35.368      10809.132          2.684          1.977          1.445          0.733          0.493          0.547           3122.679           0.346            1144.1             10.1           0.00       7925.218         75.021         42.256         3159.0         5355.1       1804.456          0.090          1.071          0.639
     31/12/2009           2009        219.321        219.321          0.000      20898.977       1518.000            125        131.000        199.000        262.000        286.000        282.000          3.748        555.777           248.450        233.034        152.566            1.994               1.000          1.842       1331.903           3.000        864.103         17.556        273.147          270.1          109.5           71.4        120.325           86.2         34.160       1006.794           70.1           35.1           0.597          0.597      11724.712          2.709          1.973          1.445          0.733          0.493          0.570           3660.905           0.320            1468.4             12.9           0.00       7832.671         73.760         42.476         3507.2         5427.2       1951.230          0.093          1.069          0.655
     31/12/2010           2010        185.769        185.769          0.000      18310.926        874.954            119        125.000        191.000        240.000        280.000        301.000          3.533        582.372           247.203        208.682        137.167            1.994               1.000          1.742        767.383          42.000        939.327        199.829        470.196          270.0          123.2           84.0        173.216          126.0         47.238        796.983           66.4           35.2           0.680          0.680       9931.063          2.725          1.970          1.445          0.734          0.493          0.558           3604.185           0.276            1206.1             10.6           0.00       7394.191         66.587         44.418         3312.1         5663.8       1739.995          0.095          1.070          0.657
     31/12/2011           2011        165.830        165.830          0.000      18420.096       1499.547            131        138.000        202.000        256.000        293.000        293.000          3.754        539.045           209.730        208.471        125.072            1.994               1.000          1.757       1407.376           0.000        870.658          7.664         80.102          270.0          141.8          112.7        118.531           93.7         25.010       1210.217          121.6           30.2           1.117          1.117       8865.135          2.729          1.965          1.443          0.733          0.493          0.493           2906.425           0.305            1371.1             11.7           0.00       8557.064         78.409         43.653         3020.9         5739.4       1725.300          0.094          1.070          0.600
     31/12/2012           2012        182.303        182.303          0.000      18611.824       1445.000            131        136.000        190.000        239.000        278.000        279.000          3.776        723.414           320.922        218.803        138.343            1.888               1.000          1.740       1772.137           0.000       1052.532         10.541        -75.096          270.0          163.5          108.4        122.996           92.9         30.146       1368.326          189.5          131.9           2.596          2.596       9745.758          2.749          1.957          1.442          0.732          0.493          0.534           3607.293           0.270             395.7              3.5           0.00       7943.465         75.847         41.892         3153.4         5513.2       1616.367          0.087          1.070          0.632
     31/12/2013           2013        142.031        142.031          0.000      20352.627       1516.200            144        149.000        206.000        260.000        281.000        294.000          3.928        668.767           306.647        230.913        113.993            1.946               1.000          1.833       1594.508           7.000        953.977         26.268        -70.381          270.0          120.1           88.2        131.484          100.3         31.128       1343.000          176.4          104.1           8.450          8.450       7592.840          2.762          1.951          1.441          0.732          0.493          0.376           3010.608           0.252             914.0              8.3           0.00      11984.824        113.044         42.407         2564.8         5537.9       2043.459          0.100          1.068          0.494
     31/12/2014           2014        183.829        183.829          0.000      17124.527        943.725            127        132.000        199.000        256.000        290.000        304.000          3.245        523.668           208.266        187.847        122.873            1.994               1.000          1.779        814.977          39.000        870.378         72.249        368.200          270.0           96.8           52.0        280.414          192.8         87.644        919.492          105.8          114.3           5.142          5.142       9827.325          2.802          1.948          1.440          0.732          0.493          0.576           3388.696           0.290            1545.3             14.2           0.00       6509.959         61.038         42.662         3710.2         5531.9       1728.435          0.101          1.070          0.654
     31/12/2015           2015        191.436        191.436          0.000      20478.418       1392.094            133        138.000        203.000        259.000        280.000        303.000          4.321        659.318           269.997        227.575        137.638            1.993               1.000          1.844       1194.065           0.000        946.216        181.333        224.373          270.0          156.5          113.4        177.094          131.7         45.396       1058.911          110.6           51.1           2.646          2.646      10234.010          2.809          1.945          1.440          0.732          0.493          0.511           3333.407           0.307             536.5              4.8           0.00       9308.049         85.255         43.672         3055.9         6003.1       2147.962          0.105          1.068          0.605
     31/12/2016           2016        204.299        204.299          0.000      20320.422       1524.650            118        126.000        189.000        240.000        285.000        287.000          4.485        606.654           275.104        225.052        141.971            1.994               1.000          1.728       1304.148           0.000        969.233        128.185        169.081          270.0          171.3          122.6        162.945          119.0         43.989       1120.800          132.3           49.5           1.285          1.285      10921.665          2.818          1.939          1.439          0.732          0.493          0.544           4007.471           0.273            1148.3             10.1           0.00       7657.712         74.376         41.184         3038.0         5870.3       2163.896          0.106          1.071          0.631
     31/12/2017           2017        123.214        123.214          0.000      12009.617       1504.100            121        127.000        189.000        241.000        284.000        300.000          2.912        573.765           171.855        111.458         72.535            1.994               1.000          1.548       1291.331          16.000        968.198         16.428        245.367            0.3          177.4          139.7         93.613           63.0         30.484       1038.375           61.0           61.0           1.847          1.847       6586.909          2.809          1.933          1.438          0.732          0.493          0.560           2234.832           0.295             907.3              8.0           0.00       4442.344         34.022         52.229         2772.9         5751.4       1189.574          0.099          1.050          0.651
     31/12/2018           2018         83.000         83.000          0.000       9819.063        886.002            121        126.000        186.000        237.000        284.000        287.000          2.832        531.268           137.159         84.364         47.758            1.994               1.000          1.547        794.813          41.000        922.328        167.161        491.145            0.8          129.8          108.6         50.851           34.8         16.036        771.271           30.1           30.5           2.030          2.030       4437.098          2.792          1.928          1.437          0.731          0.493          0.462           1503.829           0.295             881.9              6.3           0.00       4314.622         31.270         55.192         2038.2         5299.0       1160.477          0.118          0.986          0.566
     31/12/2019           2019        178.009        178.009          0.000      16929.432       1505.000            156        159.000        216.000        274.000        310.000        284.000          3.727        648.863           220.992        187.070        120.507            1.994               1.000          1.740       1347.916           0.000        854.298         46.485        235.142          270.0          124.5          105.7        115.369           68.0         47.624       1047.797          142.7           14.7           1.506          1.506       9516.216          2.780          1.922          1.435          0.731          0.493          0.570           3356.674           0.284             328.1              2.2           0.00       6144.416         60.219         40.814         2218.5         4799.0       1775.087          0.105          1.071          0.644
