ApsimVersion = 7.9 r4044
Title = CC_270_oat19
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        137.730        137.730          0.000      18247.072       1543.063            129        134.000        199.000        248.000        288.000        278.000          3.984        628.556           263.446        204.667        107.059            1.976               1.000          1.745       1500.385           0.000        920.332         37.833         76.720          270.0          130.1           89.4        131.777           94.5         37.352       1213.301          127.6          111.9          54.733         54.733       7362.920          2.557          2.011          1.448          0.731          0.492          0.414           2618.065           0.281             724.4              6.5           0.00       9630.366         91.339         42.174         2494.9         4821.4       1722.907          0.094          1.070          0.523
     31/12/2002           2002        194.507        194.507          0.000      19527.766       1527.449            123        128.000        192.000        245.000        281.000        280.000          3.988        620.981           287.051        226.100        145.770            1.987               1.000          1.769       1370.553           3.000        958.058         53.145         25.881          270.0          123.9           90.5        142.863          110.5         32.354       1270.669          122.4           88.1          17.750         17.750      10398.159          2.573          2.005          1.447          0.731          0.492          0.545           3521.774           0.295            1246.0             11.2           0.00       8149.858         75.432         43.217         2976.6         4856.0       1734.299          0.089          1.070          0.645
     31/12/2003           2003        202.936        202.936          0.000      20984.027       1236.234            119        126.000        198.000        253.000        294.000        273.000          4.081        644.236           300.767        246.952        157.888            1.966               1.000          1.757       1274.151          19.000        932.467         38.303         97.803          270.0          110.0           77.7        150.435          116.5         33.943       1189.677           75.9          113.0          38.210         38.210      10848.800          2.589          2.001          1.446          0.731          0.492          0.526           3621.744           0.300            1162.9             10.2           0.00       8687.331         81.824         42.468         2969.5         4899.9       1971.111          0.094          1.070          0.639
     31/12/2004           2004        233.612        233.612          0.000      22641.576       1447.088            118        125.000        198.000        263.000        286.000        276.000          4.174        564.181           265.550        243.101        165.956            1.994               1.000          1.842       1222.675          11.000        894.414         40.396        196.241          270.0           98.5           54.8        126.389           98.0         28.287       1089.973           31.1          124.3          55.960         55.960      12488.697          2.621          1.998          1.446          0.731          0.492          0.560           3769.523           0.331            1476.4             13.0           0.00       9000.584         71.384         50.435         3440.1         4995.6       2072.164          0.092          1.069          0.683
     31/12/2005           2005        222.213        222.213          0.000      19988.254       1526.145            125        129.000        196.000        250.000        290.000        280.000          4.059        601.782           289.469        226.091        155.342            1.994               1.000          1.749       1304.256           7.000        940.192         75.634        144.582          270.0          129.4           91.2         91.837           72.9         19.014       1146.017           75.6           18.2           1.567          1.567      11879.313          2.636          1.993          1.446          0.731          0.492          0.603           3944.509           0.301            1529.8             11.6           0.00       6789.127         64.150         42.333         3467.2         5387.0       1895.114          0.095          1.071          0.687
     31/12/2006           2006        189.883        189.883          0.000      17795.307       1551.039            129        136.000        198.000        250.000        292.000        284.000          3.763        609.068           250.200        200.937        133.070            1.973               1.000          1.743       1635.034           0.000        931.739          4.759          0.836          270.0          147.8          117.0        137.869           89.9         48.205       1292.752          175.3           66.7          17.504         17.504      10150.965          2.638          1.986          1.445          0.731          0.493          0.583           3753.148           0.270             748.0              6.5           0.00       6269.168         60.991         41.116         2935.5         5392.4       1768.792          0.099          1.071          0.662
     31/12/2007           2007        208.149        208.149          0.000      20086.018       1555.822            133        138.000        199.000        251.000        284.000        296.000          4.322        681.501           287.084        226.431        148.091            1.978               1.000          1.775       1479.126           0.000        967.958         63.749        223.141          270.0          150.8          116.0        237.265          160.7         76.300       1058.140          154.1          219.1         101.743        101.743      11127.456          2.639          1.980          1.444          0.731          0.493          0.565           3979.928           0.280             611.6              5.4           0.00       7851.573         72.806         43.137         2777.9         5157.4       2115.632          0.105          1.069          0.654
     31/12/2008           2008        210.477        210.477          0.000      19331.627       1238.698            135        140.000        206.000        271.000        308.000        295.000          3.751        616.432           252.333        218.292        147.561            1.994               1.000          1.776       1027.011          23.000        880.214        156.336        346.969          270.3           94.3           68.2        197.219          149.1         47.998        927.476           67.3          119.1          35.650         35.650      11251.910          2.653          1.976          1.443          0.732          0.493          0.592           3250.595           0.346            1045.8              9.1           0.00       6793.834         64.301         42.263         2907.6         4958.4       1657.825          0.086          1.071          0.676
     31/12/2009           2009        222.806        222.806          0.000      20171.943       1517.000            125        131.000        199.000        262.000        286.000        282.000          3.742        564.377           240.160        225.554        153.496            1.993               1.000          1.843       1341.361           1.000        866.102         18.268        263.272          270.1          105.8           71.1        125.897           88.8         37.169       1017.469           78.9           34.7           0.618          0.618      11910.987          2.673          1.972          1.443          0.732          0.493          0.601           3788.435           0.314            1225.6             10.7           0.00       7014.796         65.827         42.626         3125.8         5048.4       1790.015          0.089          1.069          0.681
     31/12/2010           2010        192.675        192.675          0.000      17657.434        888.451            119        125.000        191.000        240.000        280.000        301.000          3.536        586.306           238.557        201.233        138.561            1.984               1.000          1.743        768.681          41.000        940.943        201.072        465.607          270.0          115.4           79.1        184.572          133.2         51.327        801.559           70.4           39.5           0.752          0.752      10300.225          2.687          1.969          1.443          0.732          0.493          0.600           3738.162           0.276            1040.4              9.1           0.00       6429.184         58.032         44.315         2964.2         5216.3       1596.889          0.090          1.070          0.689
     31/12/2011           2011        158.317        158.317          0.000      17780.203       1489.630            131        138.000        202.000        256.000        293.000        293.000          3.761        543.834           202.502        201.247        120.018            1.994               1.000          1.758       1409.827           0.000        872.635          6.146         76.089          270.0          133.9          107.5        121.822           96.6         25.377       1215.470          126.1           31.8           1.239          1.239       8463.484          2.687          1.964          1.441          0.731          0.493          0.487           2774.744           0.305            1168.5             10.0           0.00       8327.314         76.283         43.666         2649.6         5277.0       1597.712          0.090          1.070          0.596
     31/12/2012           2012        185.969        185.969          0.000      17633.982       1531.125            131        136.000        190.000        239.000        278.000        279.000          3.607        715.331           303.896        206.599        137.184            1.849               1.000          1.740       1759.752           0.000       1054.014         10.781        -65.902          270.0          155.7          101.9        128.896           97.5         31.378       1360.799          197.5          133.3           2.442          2.442       9941.754          2.708          1.956          1.439          0.731          0.493          0.575           3679.839           0.270             389.4              3.4           0.00       6809.125         65.000         41.902         2968.9         5036.4       1469.913          0.083          1.070          0.664
     31/12/2013           2013        145.856        145.856          0.000      19308.453       1541.058            144        149.000        206.000        260.000        281.000        294.000          3.775        673.841           289.970        222.017        114.961            1.906               1.000          1.834       1602.112           5.000        956.917         23.506        -71.711          270.0          119.5           90.7        136.637          105.0         31.532       1346.929          193.3          110.0          10.818         10.818       7797.359          2.714          1.950          1.438          0.731          0.493          0.407           3091.701           0.252             774.2              7.0           0.00      10724.898        103.125         41.600         2220.9         5100.8       1865.699          0.097          1.068          0.518
     31/12/2014           2014        184.042        184.042          0.000      16772.490        944.053            127        132.000        199.000        256.000        290.000        304.000          3.367        527.143           204.020        187.324        125.732            1.990               1.000          1.780        814.826          33.000        871.113         72.276        365.643          270.0           90.7           49.6        298.878          204.3         94.599        921.016          110.2          126.7           7.182          7.182       9838.728          2.750          1.947          1.438          0.730          0.493          0.589           3546.559           0.277            1340.3             12.5           0.00       6174.685         57.796         42.734         3278.8         5015.6       1606.214          0.096          1.070          0.671
     31/12/2015           2015        183.340        183.340          0.000      19568.783       1304.877            133        138.000        203.000        259.000        280.000        303.000          4.262        651.375           257.797        218.103        132.597            1.993               1.000          1.845       1141.464           0.000        947.111        175.661        237.857          270.0          141.9          100.1        179.462          135.0         44.515       1044.377          107.7           52.8           2.504          2.504       9801.205          2.759          1.944          1.437          0.730          0.493          0.512           3192.435           0.307             508.5              4.5           0.00       8853.557         80.936         43.756         2769.0         5449.0       1952.215          0.100          1.068          0.608
     31/12/2016           2016        199.197        199.197          0.000      19423.039       1550.716            118        126.000        189.000        240.000        285.000        287.000          4.414        600.210           262.618        218.721        141.552            1.990               1.000          1.728       1285.640           1.000        970.195        128.632        175.667          270.0          160.1          113.2        162.327          118.3         44.002       1113.763          128.8           47.1           1.173          1.173      10648.918          2.769          1.938          1.436          0.730          0.493          0.555           4132.352           0.258            1109.8              9.7           0.00       7170.848         69.152         41.479         2811.2         5390.6       1977.122          0.102          1.071          0.647
     31/12/2017           2017        123.059        123.059          0.000      11761.881       1525.591            121        127.000        189.000        241.000        284.000        300.000          3.021        574.789           168.738        106.835         70.583            1.994               1.000          1.551       1288.787          14.000        968.651         14.054        246.805            0.3          165.0          129.2         88.423           59.1         29.171       1036.338           55.5           58.7           1.868          1.868       6578.637          2.760          1.931          1.435          0.730          0.493          0.571           2232.025           0.295             818.5              7.2           0.00       4219.097         31.432         53.691         2534.4         5312.8       1164.553          0.099          1.044          0.661
     31/12/2018           2018         75.987         75.987          0.000       9106.391        928.654            121        126.000        186.000        237.000        284.000        287.000          2.729        527.935           127.432         77.805         43.705            1.994               1.000          1.550        785.381          43.000        923.878        169.253        492.938            0.8          119.5           98.8         44.514           30.7         13.813        769.519           27.2           27.0           1.811          1.811       4062.180          2.745          1.926          1.434          0.730          0.493          0.456           1376.762           0.295             843.3              5.9           0.00       4055.799         29.159         55.638         1929.7         4908.5       1059.327          0.116          0.984          0.562
     31/12/2019           2019        170.885        170.885          0.000      15934.694       1503.025            156        159.000        216.000        274.000        310.000        284.000          3.578        642.841           207.896        180.835        115.610            1.994               1.000          1.741       1315.169           0.000        855.691         41.851        245.941          270.0          116.3           98.6        117.280           69.0         48.553       1037.881          141.4           13.5           1.477          1.477       9135.344          2.734          1.921          1.432          0.729          0.493          0.581           3213.536           0.284             306.5              2.1           0.00       5637.981         59.418         37.955         2074.8         4474.9       1595.397          0.100          1.071          0.639
