ApsimVersion = 7.9 r4044
Title = CC_270_oat8
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        146.410        146.410          0.000      17486.086       1544.969            129        134.000        199.000        248.000        288.000        278.000          3.664        641.282           252.422        198.785        112.784            1.980               1.000          1.745       1519.694           0.000        923.622         38.759         63.485          270.0          131.8           93.1        148.692          105.6         43.266       1227.467          148.2          123.0          54.924         54.924       7826.960          2.546          2.010          1.448          0.731          0.492          0.459           2783.066           0.281             585.9              5.2           0.00       8517.787         80.294         42.433         2245.4         4723.8       1615.444          0.092          1.070          0.567
     31/12/2002           2002        197.296        197.296          0.000      19010.543       1530.068            123        128.000        192.000        245.000        281.000        280.000          3.788        641.692           279.360        220.696        145.884            1.987               1.000          1.770       1413.910           1.000        961.225         57.029          1.411          270.0          123.2           93.1        153.526          120.0         33.476       1296.929          142.0          100.5          19.119         19.119      10547.261          2.555          2.004          1.447          0.731          0.492          0.568           3572.275           0.295             982.5              8.7           0.00       7584.593         70.419         43.083         2647.9         4676.2       1648.785          0.087          1.070          0.661
     31/12/2003           2003        204.221        204.221          0.000      20195.471       1252.106            119        126.000        198.000        253.000        294.000        273.000          3.779        650.446           289.500        238.882        157.194            1.971               1.000          1.757       1279.750          18.000        934.645         37.191         92.509          270.0          106.0           75.8        168.998          128.8         40.126       1195.856           89.9          126.0          40.668         40.668      10917.452          2.569          2.000          1.446          0.731          0.493          0.550           3644.662           0.300            1072.7              9.5           0.00       7948.489         75.040         42.369         2736.8         4629.9       1860.588          0.092          1.071          0.658
     31/12/2004           2004        235.638        235.638          0.000      21913.557       1464.494            118        125.000        198.000        263.000        286.000        276.000          3.871        575.149           257.287        246.061        167.781            1.994               1.000          1.849       1235.079          10.000        896.801         38.260        187.619          270.0           94.6           53.7        135.455          105.0         30.313       1099.834           32.4          132.6          56.229         56.229      12596.974          2.599          1.996          1.446          0.731          0.493          0.584           3802.206           0.331            1292.7             11.4           0.00       8256.556         72.980         45.254         3157.4         4707.7       1971.339          0.090          1.069          0.682
     31/12/2005           2005        218.026        218.026          0.000      19427.230       1518.077            125        129.000        196.000        250.000        290.000        280.000          3.840        618.037           281.431        222.144        154.262            1.993               1.000          1.750       1331.314           4.000        942.960         77.338        127.101          270.0          130.3           96.6         97.305           76.3         21.098       1165.089           85.4           18.8           1.644          1.644      11655.457          2.610          1.991          1.445          0.731          0.493          0.609           4005.441           0.291            1312.3             11.0           0.00       6558.848         61.817         42.440         3139.3         5079.1       1801.384          0.093          1.071          0.694
     31/12/2006           2006        185.351        185.351          0.000      17193.932       1550.928            129        136.000        198.000        250.000        292.000        284.000          3.531        611.745           241.717        196.608        131.762            1.977               1.000          1.744       1634.848           0.000        933.284          4.798         -2.183          270.0          139.2          109.3        142.574           93.9         48.959       1295.939          178.0           72.2          17.883         17.883       9908.694          2.612          1.984          1.444          0.731          0.493          0.590           3790.731           0.261             706.6              6.2           0.00       6021.509         58.527         41.153         2744.1         5046.8       1669.996          0.097          1.071          0.670
     31/12/2007           2007        202.597        202.597          0.000      19403.463       1556.656            133        138.000        199.000        251.000        284.000        296.000          4.018        685.579           277.362        221.143        146.034            1.980               1.000          1.775       1481.072           0.000        969.874         62.772        219.913          270.0          142.3          108.6        238.437          161.4         76.787       1061.551          155.2          220.8         102.116        102.116      10830.670          2.614          1.978          1.443          0.731          0.493          0.570           4027.833           0.269             577.0              5.1           0.00       7563.566         70.063         43.182         2617.1         4859.1       2009.053          0.104          1.069          0.660
     31/12/2008           2008        210.860        210.860          0.000      18618.914       1250.032            135        140.000        206.000        271.000        308.000        295.000          3.492        622.082           242.900        210.711        146.363            1.994               1.000          1.776       1032.201          23.000        882.073        155.047        342.840          270.3           89.8           64.8        202.130          152.0         49.987        932.196           71.2          119.5          35.574         35.574      11272.379          2.628          1.974          1.443          0.732          0.493          0.616           3256.508           0.346             978.0              8.6           0.00       6172.008         58.476         42.219         2754.7         4702.1       1558.027          0.084          1.071          0.695
     31/12/2009           2009        216.696        216.696          0.000      19484.668       1517.000            125        131.000        199.000        262.000        286.000        282.000          3.494        575.265           231.716        220.404        151.344            1.993               1.000          1.843       1358.054           0.000        868.444         18.792        251.637          270.1          103.2           70.5        132.186           92.3         39.959       1030.235           86.5           36.9           0.679          0.679      11584.352          2.644          1.970          1.442          0.732          0.493          0.605           3821.117           0.303            1096.3              9.6           0.00       6751.074         63.314         42.652         2875.5         4802.0       1696.354          0.087          1.069          0.687
     31/12/2010           2010        188.609        188.609          0.000      17055.346        876.616            119        125.000        191.000        240.000        280.000        301.000          3.313        592.302           230.442        196.295        136.880            1.985               1.000          1.743        780.133          37.000        942.676        203.627        457.335          270.0          109.9           75.2        192.142          138.2         53.862        810.919           73.1           43.2           0.806          0.806      10082.852          2.657          1.967          1.442          0.732          0.493          0.608           3768.890           0.268             979.9              8.6           0.00       6132.094         55.214         44.424         2792.9         4933.0       1508.153          0.088          1.070          0.697
     31/12/2011           2011        168.909        168.909          0.000      17140.941       1504.461            131        138.000        202.000        256.000        293.000        293.000          3.512        552.242           196.106        196.823        126.266            1.994               1.000          1.758       1420.624           0.000        874.338          6.417         67.880          270.0          128.2          102.9        122.634           97.5         25.261       1224.253          128.3           33.0           1.288          1.288       9029.742          2.657          1.962          1.440          0.731          0.493          0.539           2960.392           0.305            1100.7              9.4           0.00       7228.483         66.143         43.714         2486.8         5003.7       1500.772          0.088          1.070          0.642
     31/12/2012           2012        188.446        188.446          0.000      17146.160       1532.119            131        136.000        190.000        239.000        278.000        279.000          3.421        736.349           295.795        201.314        137.454            1.852               1.000          1.740       1779.366           0.000       1058.025         12.805        -88.063          270.0          151.8          101.3        127.338           96.5         30.911       1384.115          208.4          135.0           3.457          3.457      10074.155          2.673          1.954          1.439          0.731          0.493          0.599           3728.846           0.270             279.0              2.4           0.00       6274.940         59.875         41.920         2652.4         4780.2       1392.144          0.081          1.070          0.683
     31/12/2013           2013        148.343        148.343          0.000      18677.533       1541.377            144        149.000        206.000        260.000        281.000        294.000          3.539        682.279           280.583        216.123        116.724            1.916               1.000          1.834       1613.772           5.000        959.352         21.660        -80.203          270.0          115.1           88.1        141.504          109.4         32.045       1356.109          204.1          117.6          12.677         12.677       7930.278          2.677          1.948          1.437          0.730          0.493          0.428           3144.404           0.252             697.5              6.3           0.00      10047.634         95.900         41.909         2014.5         4786.6       1767.405          0.095          1.068          0.540
     31/12/2014           2014        176.530        176.530          0.000      15988.967        950.307            127        132.000        199.000        256.000        290.000        304.000          3.083        535.086           194.417        181.107        122.799            1.992               1.000          1.780        821.417          31.000        873.284         71.055        359.134          270.0           85.9           46.7        313.272          212.9        100.341        928.685          117.2          134.6           8.476          8.476       9437.115          2.711          1.944          1.437          0.730          0.493          0.592           3539.906           0.267            1231.9             11.4           0.00       5867.441         54.886         42.761         3029.7         4690.9       1507.851          0.094          1.070          0.678
     31/12/2015           2015        197.169        197.169          0.000      19081.949       1324.043            133        138.000        203.000        259.000        280.000        303.000          4.049        660.443           251.569        212.793        138.199            1.993               1.000          1.845       1160.209           0.000        948.803        177.019        227.439          270.0          134.3           93.8        184.109          138.7         45.449       1055.478          110.6           56.4           2.744          2.744      10540.455          2.719          1.941          1.436          0.730          0.493          0.565           3433.222           0.307             470.1              4.2           0.00       7715.020         70.462         43.797         2555.7         5105.9       1866.689          0.098          1.068          0.649
     31/12/2016           2016        196.661        196.661          0.000      18930.871       1554.975            118        126.000        189.000        240.000        285.000        287.000          4.198        616.481           255.360        214.907        140.681            1.991               1.000          1.728       1310.448           0.000        972.872        129.237        159.186          270.0          152.5          109.2        164.142          119.1         45.075       1131.766          132.3           48.4           1.428          1.428      10513.337          2.724          1.935          1.435          0.730          0.493          0.562           4215.132           0.249             923.0              8.1           0.00       6959.431         66.935         41.589         2491.0         5069.6       1890.441          0.100          1.071          0.655
     31/12/2017           2017        121.599        121.599          0.000      11303.674       1531.086            121        127.000        189.000        241.000        284.000        300.000          2.881        582.337           162.509        102.502         70.371            1.994               1.000          1.544       1298.614          14.000        970.307         16.059        237.640            0.3          154.7          120.5         87.478           58.9         28.411       1046.317           53.0           60.1           1.900          1.900       6500.584          2.717          1.928          1.434          0.730          0.494          0.586           2400.491           0.271             769.2              6.8           0.00       3871.722         27.474         56.369         2382.5         4961.0       1131.899          0.100          1.043          0.687
     31/12/2018           2018         82.771         82.771          0.000       8749.949        945.221            121        126.000        186.000        237.000        284.000        287.000          2.635        537.891           122.235         73.378         44.771            1.994               1.000          1.532        792.993          42.000        925.277        168.705        483.702            0.8          112.0           92.3         41.629           28.9         12.722        778.757           25.5           25.9           1.859          1.859       4424.839          2.702          1.924          1.433          0.730          0.494          0.516           1499.675           0.295             787.6              5.3           0.00       3393.049         23.946         56.677         1804.9         4608.4       1016.081          0.116          0.983          0.610
     31/12/2019           2019        167.716        167.716          0.000      15522.090       1506.000            156        159.000        216.000        274.000        310.000        284.000          3.410        658.276           202.395        176.381        117.918            1.994               1.000          1.742       1331.079           0.000        858.438         40.180        231.395          270.0          111.7           96.2        117.677           69.3         48.661       1052.397          143.7           13.4           1.726          1.726       8965.969          2.689          1.918          1.431          0.729          0.493          0.586           3447.113           0.260             259.0              1.7           0.00       5468.125         53.024         41.250         1876.2         4209.1       1528.696          0.098          1.071          0.669
