ApsimVersion = 7.9 r4044
Title = CC_270_oat17
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001        145.698        145.698          0.000      18073.826       1524.568            129        134.000        199.000        248.000        288.000        278.000          3.893        637.243           260.965        203.973        112.262            1.970               1.000          1.745       1512.386           0.000        922.048         38.423         66.842          270.0          128.7           89.6        134.779           96.6         38.290       1222.931          133.1          115.4          54.680         54.680       7788.874          2.549          2.011          1.448          0.731          0.492          0.442           2769.524           0.281             630.8              5.6           0.00       9025.636         85.415         42.267         2338.1         4741.4       1716.095          0.095          1.070          0.550
     31/12/2002           2002        207.886        207.886          0.000      19510.734       1511.949            123        128.000        192.000        245.000        281.000        280.000          3.979        631.942           286.810        224.566        150.752            1.983               1.000          1.769       1386.509           3.000        959.256         53.268         14.008          270.0          121.8           90.0        143.797          112.2         31.546       1282.355          126.8           91.3          18.173         18.173      11113.424          2.562          2.005          1.447          0.731          0.492          0.583           3764.031           0.295            1115.9             10.0           0.00       7413.197         68.894         43.041         2829.5         4738.4       1734.776          0.089          1.070          0.671
     31/12/2003           2003        217.052        217.052          0.000      20989.195       1226.546            119        126.000        198.000        253.000        294.000        273.000          4.083        653.540           300.839        246.404        164.118            1.964               1.000          1.757       1282.332          18.000        933.431         35.856         90.730          270.0          108.7           78.5        153.136          118.9         34.235       1197.582           79.3          116.6          39.511         39.511      11603.394          2.576          2.001          1.447          0.731          0.492          0.562           3873.657           0.300            1065.7              9.4           0.00       7936.677         75.041         42.306         2792.3         4754.8       1972.089          0.094          1.071          0.666
     31/12/2004           2004        249.915        249.915          0.000      22731.133       1432.848            118        125.000        198.000        263.000        286.000        276.000          4.180        574.516           266.714        244.956        172.733            1.994               1.000          1.842       1231.869          10.000        895.272         37.706        188.919          270.0           96.6           55.1        127.539           99.1         28.306       1098.346           31.0          126.6          56.111         56.111      13360.252          2.605          1.998          1.447          0.731          0.492          0.597           4032.590           0.331            1322.6             11.6           0.00       8204.137         66.390         49.430         3240.5         4810.5       2086.301          0.092          1.069          0.705
     31/12/2005           2005        222.236        222.236          0.000      19993.768       1516.734            125        129.000        196.000        250.000        290.000        280.000          4.061        613.968           289.548        228.960        158.350            1.993               1.000          1.750       1322.735           5.000        941.423         76.157        131.799          270.0          128.0           92.4         90.426           71.7         18.804       1159.752           75.2           18.1           1.624          1.624      11880.558          2.617          1.992          1.446          0.731          0.492          0.603           4218.912           0.282            1368.1             10.5           0.00       6791.829         64.003         42.447         3244.0         5167.0       1896.355          0.095          1.071          0.692
     31/12/2006           2006        186.435        186.435          0.000      17527.777       1532.317            129        136.000        198.000        250.000        292.000        284.000          3.651        606.591           246.539        200.532        133.511            1.969               1.000          1.744       1629.294           0.000        932.093          4.725          1.948          270.0          140.2          109.4        133.608           87.5         46.348       1290.557          169.0           66.1          17.331         17.331       9966.673          2.621          1.986          1.445          0.731          0.492          0.581           3979.608           0.250             761.7              6.6           0.00       6193.938         60.185         41.166         2872.0         5140.9       1752.769          0.100          1.071          0.666
     31/12/2007           2007        204.081        204.081          0.000      19788.262       1532.988            133        138.000        199.000        251.000        284.000        296.000          4.159        680.241           282.878        225.117        147.599            1.964               1.000          1.775       1474.585           0.000        968.875         63.523        223.665          270.0          144.5          110.0        229.125          155.8         73.087       1056.752          148.3          215.6         101.647        101.647      10910.015          2.625          1.980          1.444          0.731          0.492          0.562           4215.562           0.259             607.3              5.4           0.00       7733.019         71.792         43.086         2727.9         4970.6       2103.101          0.106          1.069          0.656
     31/12/2008           2008        225.090        225.090          0.000      19331.051       1229.924            135        140.000        206.000        271.000        308.000        295.000          3.751        617.395           252.325        217.198        153.569            1.994               1.000          1.775       1026.888          23.000        880.243        156.186        346.417          270.3           91.3           65.4        191.509          145.5         45.868        928.076           64.6          116.0          35.593         35.593      12033.107          2.639          1.976          1.444          0.731          0.492          0.633           3476.277           0.346            1047.4              9.1           0.00       6012.131         57.200         42.043         2867.3         4818.7       1657.751          0.086          1.071          0.707
     31/12/2009           2009        222.819        222.819          0.000      20174.541       1518.000            125        131.000        199.000        262.000        286.000        282.000          3.743        576.761           240.193        229.212        157.137            1.993               1.000          1.843       1360.192           0.000        867.435         18.816        249.734          270.1          106.6           74.1        122.917           86.5         36.490       1032.052           78.9           33.5           0.663          0.663      11911.697          2.655          1.972          1.444          0.731          0.492          0.600           4051.715           0.294            1092.8              9.5           0.00       7015.912         65.840         42.624         2950.0         4928.8       1790.608          0.089          1.069          0.686
     31/12/2010           2010        193.567        193.567          0.000      17658.844        857.676            119        125.000        191.000        240.000        280.000        301.000          3.536        585.393           238.577        201.107        141.437            1.980               1.000          1.743        767.183          41.000        940.813        201.363        466.157          270.0          110.8           74.4        182.204          131.2         50.999        800.951           67.7           39.6           0.730          0.730      10347.928          2.670          1.969          1.443          0.732          0.492          0.603           3997.795           0.259            1055.5              9.2           0.00       6382.215         55.027         46.394         2919.3         5034.0       1597.385          0.090          1.070          0.703
     31/12/2011           2011        169.301        169.301          0.000      17779.520       1468.005            131        138.000        202.000        256.000        293.000        293.000          3.760        543.270           202.495        202.792        127.002            1.994               1.000          1.758       1406.653           0.000        872.437          6.122         77.105          270.0          127.9          101.2        117.039           93.4         23.785       1214.572          117.7           30.1           1.108          1.108       9050.678          2.672          1.964          1.442          0.731          0.492          0.521           2967.255           0.305            1181.1              9.6           0.00       7739.420         70.843         43.699         2629.8         5128.3       1597.708          0.090          1.070          0.626
     31/12/2012           2012        198.420        198.420          0.000      17570.324       1445.000            131        136.000        190.000        239.000        278.000        279.000          3.579        724.958           302.808        203.574        141.005            1.819               1.000          1.740       1764.837           0.000       1055.557         11.509        -76.345          270.0          150.3           98.2        121.277           92.1         29.221       1370.023          194.7          129.1           2.598          2.598      10607.360          2.691          1.956          1.440          0.730          0.492          0.615           3926.207           0.270             340.6              3.0           0.00       6075.030         58.129         41.804         2843.4         4924.4       1468.279          0.084          1.070          0.693
     31/12/2013           2013        155.143        155.143          0.000      18871.170       1515.524            144        149.000        206.000        260.000        281.000        294.000          3.583        681.148           283.312        219.298        121.164            1.900               1.000          1.834       1611.481           5.000        959.515         21.276        -80.552          270.0          117.7           90.9        133.624          103.6         29.977       1355.020          196.8          110.6          12.479         12.479       8293.816          2.694          1.950          1.439          0.730          0.492          0.443           3288.550           0.252             684.1              6.1           0.00       9762.816         94.061         41.517         2069.7         4982.4       1848.883          0.098          1.068          0.553
     31/12/2014           2014        184.098        184.098          0.000      16780.291        942.179            127        132.000        199.000        256.000        290.000        304.000          3.370        536.434           204.118        190.800        129.197            1.990               1.000          1.780        827.489          30.000        872.008         70.979        357.808          270.0           91.0           52.2        301.892          206.0         95.903        929.666          111.3          130.2           8.365          8.365       9841.742          2.726          1.946          1.438          0.730          0.492          0.589           3793.752           0.259            1205.6             11.2           0.00       6178.176         57.801         42.755         3058.4         4858.5       1607.507          0.096          1.070          0.677
     31/12/2015           2015        196.078        196.078          0.000      19570.217       1286.390            133        138.000        203.000        259.000        280.000        303.000          4.262        651.985           257.815        217.856        138.593            1.993               1.000          1.845       1138.740           0.000        947.044        174.592        238.395          270.0          136.1           94.4        175.772          133.0         42.734       1043.827          104.2           53.0           2.240          2.240      10482.179          2.736          1.943          1.438          0.730          0.492          0.547           3414.240           0.307             513.7              4.6           0.00       8173.544         74.691         43.773         2685.4         5225.1       1952.643          0.100          1.068          0.636
     31/12/2016           2016        198.696        198.696          0.000      19271.344       1520.469            118        126.000        189.000        240.000        285.000        287.000          4.338        607.322           260.648        218.225        142.187            1.980               1.000          1.728       1294.840           0.000        971.374        128.582        168.047          270.0          155.4          110.6        157.894          115.0         42.885       1121.550          127.6           45.3           1.220          1.220      10622.100          2.744          1.937          1.437          0.730          0.492          0.558           4401.903           0.241            1021.9              8.9           0.00       7124.146         68.412         41.655         2651.3         5208.6       1965.741          0.102          1.071          0.652
     31/12/2017           2017        122.628        122.628          0.000      11234.786       1506.772            121        127.000        189.000        241.000        284.000        300.000          2.879        576.623           161.185        101.858         69.882            1.994               1.000          1.537       1285.492          14.000        969.880         13.441        246.066            0.3          159.3          124.4         86.736           58.9         27.711       1037.090           55.1           57.8           1.828          1.828       6555.582          2.737          1.931          1.436          0.730          0.492          0.595           2274.981           0.288             806.7              7.1           0.00       3773.728         27.448         54.994         2472.4         5120.4       1094.772          0.097          1.047          0.686
     31/12/2018           2018         83.136         83.136          0.000       9139.345        895.209            121        126.000        186.000        237.000        284.000        287.000          2.744        538.856           127.882         77.385         46.036            1.994               1.000          1.540        794.910          42.000        925.135        167.696        483.085            0.8          117.5           98.3         44.471           30.7         13.707        779.574           27.0           27.3           2.057          2.057       4444.379          2.720          1.926          1.434          0.729          0.492          0.497           1506.297           0.295             757.6              5.2           0.00       3701.063         26.379         56.121         1786.6         4745.6       1068.286          0.117          0.985          0.595
     31/12/2019           2019        170.779        170.779          0.000      15920.415       1505.000            156        159.000        216.000        274.000        310.000        284.000          3.572        650.134           207.714        179.785        118.956            1.994               1.000          1.740       1320.316           0.000        856.693         39.896        239.704          270.0          113.6           96.9        116.116           68.3         48.075       1043.642          141.5           13.6           1.557          1.557       9129.721          2.708          1.920          1.433          0.728          0.492          0.581           3433.835           0.266             282.7              1.9           0.00       5631.715         55.034         40.933         1951.0         4297.2       1593.115          0.100          1.071          0.662
